source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
117,51,The Kindred,Billy Peace,Directed,1,305,Knows
45,6,The Lochren Family,Doctor Cordelia Lochren,Directed,1,297,Knows
45,6,The Lochren Family,Doctor Cordelia Lochren,Directed,1,298,Knows
45,6,The Lochren Family,Doctor Cordelia Lochren,Directed,1,307,Knows
45,6,The Lochren Family,Doctor Cordelia Lochren,Directed,1,308,Knows
45,6,The Lochren Family,Doctor Cordelia Lochren,Directed,1,311,Knows
45,49,The Lochren Family,The Lochren Murder,Directed,1,297,Knows
45,49,The Lochren Family,The Lochren Murder,Directed,1,298,Knows
45,152,The Lochren Family,Tobek Hess,Directed,1,308,Knows
45,8,The Lochren Family,Warren Wolde,Directed,1,311,Exchange
49,6,The Lochren Murder,Doctor Cordelia Lochren,Directed,1,297,Knows
49,6,The Lochren Murder,Doctor Cordelia Lochren,Directed,1,298,Knows
49,6,The Lochren Murder,Doctor Cordelia Lochren,Directed,1,307,Knows
49,6,The Lochren Murder,Doctor Cordelia Lochren,Directed,1,308,Knows
49,45,The Lochren Murder,The Lochren Family,Directed,1,297,Knows
49,45,The Lochren Murder,The Lochren Family,Directed,1,298,Knows
49,50,The Lochren Murder,The Lynching,Directed,1,297,Knows
49,152,The Lochren Murder,Tobek Hess,Directed,1,297,Knows of
49,152,The Lochren Murder,Tobek Hess,Directed,1,298,Knows of
49,8,The Lochren Murder,Warren Wolde,Directed,1,311,Knows
50,48,The Lynching,Asiginak,Directed,1,307,Knows
50,48,The Lynching,Asiginak,Directed,1,308,Knows
50,47,The Lynching,Cuthbert Peace,Directed,1,307,Knows
50,47,The Lynching,Cuthbert Peace,Directed,1,308,Knows
50,6,The Lynching,Doctor Cordelia Lochren,Directed,1,297,Knows of
50,46,The Lynching,Holy Track,Directed,1,307,Knows
50,46,The Lynching,Holy Track,Directed,1,308,Knows
50,27,The Lynching,Neve Harp,Directed,1,307,Knows of
50,15,The Lynching,Seraph Milk (Mooshum),Directed,1,307,Knows
50,15,The Lynching,Seraph Milk (Mooshum),Directed,1,308,Knows
50,49,The Lynching,The Lochren Murder,Directed,1,297,Knows
152,246,Tobek Hess,Cordelia's Older Sister,Directed,1,297,Knows
152,124,Tobek Hess,Deborah,Directed,1,298,Knows
152,151,Tobek Hess,Electa Hoag,Directed,1,298,Knows
152,249,Tobek Hess,Electa and Tobek's Parents,Directed,1,298,Knows
152,45,Tobek Hess,The Lochren Family,Directed,1,308,Knows
152,49,Tobek Hess,The Lochren Murder,Directed,1,297,Knows of
152,49,Tobek Hess,The Lochren Murder,Directed,1,298,Knows of
152,49,Tobek Hess,The Lochren Murder,Directed,1,308,Knows of
272,6,Undertaker (for the Lochren Family),Doctor Cordelia Lochren,Directed,1,307,Knows
272,45,Undertaker (for the Lochren Family),The Lochren Family,Directed,1,307,Knows
272,49,Undertaker (for the Lochren Family),The Lochren Murder,Directed,1,307,Knows of
8,31,Warren Wolde,Corwin Peace,Directed,1,310,Exchange
8,6,Warren Wolde,Doctor Cordelia Lochren,Directed,1,307,Exchange
8,6,Warren Wolde,Doctor Cordelia Lochren,Directed,1,309,Exchange
8,6,Warren Wolde,Doctor Cordelia Lochren,Directed,1,310,Exchange
8,6,Warren Wolde,Doctor Cordelia Lochren,Directed,1,311,Exchange
8,151,Warren Wolde,Electa Hoag,Directed,1,307,Exchange
8,45,Warren Wolde,The Lochren Family,Directed,1,311,Exchange
8,49,Warren Wolde,The Lochren Murder,Directed,1,311,Knows
273,6,Warren Wolde's Lawyer,Doctor Cordelia Lochren,Directed,1,310,Exchange
261,268,Wealthy Brazilian Woman,Brazilian Woman's Son,Directed,1,304,Knows
261,29,Wealthy Brazilian Woman,Octave Harp,Directed,1,303,Exchange
261,29,Wealthy Brazilian Woman,Octave Harp,Directed,1,304,Exchange
234,235,Young Mothers,Husbands (of Young Mothers),Directed,1,296,Knows
234,234,Young Mothers,Young Mothers,Directed,1,296,Exchange
