source,target,Char 1 Name,Char 2 Name,startPage,type,weight
2,22,Josie Burke,Pokey Burke,22,Undirected,1
67,48,God,Eileen Burke,22,Undirected,1
67,22,God,Pokey Burke,22,Undirected,1
1,22,Bobby Mahon,Pokey Burke,22,Undirected,1
48,82,Eileen Burke,"""four or five boys"" (Josie brought with him)",23,Undirected,1
48,81,Eileen Burke,"""great big fat fella"" (Josie worked for)",23,Undirected,1
2,80,Josie Burke,Tibetan Monks,23,Undirected,1
18,80,Mags Burke,Tibetan Monks,23,Undirected,1
82,80,"""four or five boys"" (Josie brought with him)",Tibetan Monks,23,Undirected,1
2,81,Josie Burke,"""great big fat fella"" (Josie worked for)",23,Undirected,1
81,82,"""great big fat fella"" (Josie worked for)","""four or five boys"" (Josie brought with him)",23,Undirected,1
82,18,"""four or five boys"" (Josie brought with him)",Mags Burke,23,Undirected,1
2,48,Josie Burke,Eileen Burke,23,Undirected,1
2,82,Josie Burke,"""four or five boys"" (Josie brought with him)",23,Undirected,1
81,80,"""great big fat fella"" (Josie worked for)",Tibetan Monks,23,Undirected,1
81,18,"""great big fat fella"" (Josie worked for)",Mags Burke,23,Undirected,1
48,18,Eileen Burke,Mags Burke,23,Undirected,1
48,80,Eileen Burke,Tibetan Monks,23,Undirected,1
2,18,Josie Burke,Mags Burke,23,Undirected,1
52,220,"""the boys"" (who worked for Pokey)",Satan,24,Undirected,1
2,48,Josie Burke,Eileen Burke,24,Undirected,1
84,22,Josie Burke Sr.,Pokey Burke,24,Undirected,1
