source,target,Char 1 Name,Char 2 Name,startPage,type,weight
8,49,Antimony,Syenite,284,Undirected,1
7,8,Alabaster,Antimony,284,Undirected,1
70,49,Lorists,Syenite,284,Undirected,1
7,148,Alabaster,stone eater (in the obelisk),284,Undirected,1
7,49,Alabaster,Syenite,284,Undirected,1
70,8,Lorists,Antimony,284,Undirected,1
49,148,Syenite,stone eater (in the obelisk),284,Undirected,1
70,148,Lorists,stone eater (in the obelisk),284,Undirected,1
163,148,Edki,stone eater (in the obelisk),285,Undirected,1
7,49,Alabaster,Syenite,285,Undirected,1
49,148,Syenite,stone eater (in the obelisk),285,Undirected,1
163,7,Edki,Alabaster,285,Undirected,1
163,49,Edki,Syenite,285,Undirected,1
49,123,Syenite,Father Earth,285,Undirected,1
163,123,Edki,Father Earth,285,Undirected,1
7,148,Alabaster,stone eater (in the obelisk),285,Undirected,1
7,123,Alabaster,Father Earth,285,Undirected,1
148,123,stone eater (in the obelisk),Father Earth,285,Undirected,1
163,165,Edki,Stills,286,Undirected,1
165,7,Stills,Alabaster,286,Undirected,1
49,163,Syenite,Edki,286,Undirected,1
49,165,Syenite,Stills,286,Undirected,1
49,7,Syenite,Alabaster,286,Undirected,1
163,7,Edki,Alabaster,286,Undirected,1
7,123,Alabaster,Father Earth,287,Undirected,1
49,150,Syenite,Whoever tried to kill Alabaster,287,Undirected,1
4,150,The Fulcrum,Whoever tried to kill Alabaster,287,Undirected,1
163,49,Edki,Syenite,287,Undirected,1
4,7,The Fulcrum,Alabaster,287,Undirected,1
163,165,Edki,Stills,287,Undirected,1
4,123,The Fulcrum,Father Earth,287,Undirected,1
49,123,Syenite,Father Earth,287,Undirected,1
163,7,Edki,Alabaster,287,Undirected,1
7,49,Alabaster,Syenite,287,Undirected,1
150,123,Whoever tried to kill Alabaster,Father Earth,287,Undirected,1
163,4,Edki,The Fulcrum,287,Undirected,1
163,123,Edki,Father Earth,287,Undirected,1
7,150,Alabaster,Whoever tried to kill Alabaster,287,Undirected,1
4,49,The Fulcrum,Syenite,287,Undirected,1
165,123,Stills,Father Earth,287,Undirected,1
165,150,Stills,Whoever tried to kill Alabaster,287,Undirected,1
165,49,Stills,Syenite,287,Undirected,1
4,165,The Fulcrum,Stills,287,Undirected,1
163,150,Edki,Whoever tried to kill Alabaster,287,Undirected,1
165,7,Stills,Alabaster,287,Undirected,1
165,49,Stills,Syenite,288,Undirected,1
4,165,The Fulcrum,Stills,288,Undirected,1
4,49,The Fulcrum,Syenite,288,Undirected,1
163,4,Edki,The Fulcrum,288,Undirected,1
165,7,Stills,Alabaster,288,Undirected,1
7,49,Alabaster,Syenite,288,Undirected,1
4,7,The Fulcrum,Alabaster,288,Undirected,1
49,123,Syenite,Father Earth,288,Undirected,1
163,165,Edki,Stills,288,Undirected,1
165,123,Stills,Father Earth,288,Undirected,1
4,123,The Fulcrum,Father Earth,288,Undirected,1
163,7,Edki,Alabaster,288,Undirected,1
163,123,Edki,Father Earth,288,Undirected,1
163,49,Edki,Syenite,288,Undirected,1
7,123,Alabaster,Father Earth,288,Undirected,1
174,50,Guardian who attacked Hessionite (289),Feldspar,289,Undirected,1
173,50,Hessionite,Feldspar,289,Undirected,1
163,49,Edki,Syenite,289,Undirected,1
163,50,Edki,Feldspar,289,Undirected,1
7,173,Alabaster,Hessionite,289,Undirected,1
49,50,Syenite,Feldspar,289,Undirected,1
163,173,Edki,Hessionite,289,Undirected,1
173,174,Hessionite,Guardian who attacked Hessionite (289),289,Undirected,1
163,174,Edki,Guardian who attacked Hessionite (289),289,Undirected,1
163,7,Edki,Alabaster,289,Undirected,1
7,50,Alabaster,Feldspar,289,Undirected,1
7,49,Alabaster,Syenite,289,Undirected,1
7,174,Alabaster,Guardian who attacked Hessionite (289),289,Undirected,1
173,49,Hessionite,Syenite,289,Undirected,1
174,49,Guardian who attacked Hessionite (289),Syenite,289,Undirected,1
175,176,Monsters,Meovites,290,Undirected,1
174,49,Guardian who attacked Hessionite (289),Syenite,290,Undirected,1
173,176,Hessionite,Meovites,290,Undirected,1
7,173,Alabaster,Hessionite,290,Undirected,1
173,49,Hessionite,Syenite,290,Undirected,1
173,174,Hessionite,Guardian who attacked Hessionite (289),290,Undirected,1
174,176,Guardian who attacked Hessionite (289),Meovites,290,Undirected,1
7,49,Alabaster,Syenite,290,Undirected,1
175,49,Monsters,Syenite,290,Undirected,1
7,174,Alabaster,Guardian who attacked Hessionite (289),290,Undirected,1
176,49,Meovites,Syenite,290,Undirected,1
7,175,Alabaster,Monsters,290,Undirected,1
7,176,Alabaster,Meovites,290,Undirected,1
174,175,Guardian who attacked Hessionite (289),Monsters,290,Undirected,1
173,175,Hessionite,Monsters,290,Undirected,1
176,7,Meovites,Alabaster,291,Undirected,1
176,49,Meovites,Syenite,291,Undirected,1
