source,target,Char 1 Name,Char 2 Name,startPage,type,weight
19,57,Minerva McGonagall,Muggles,17,Undirected,1
64,25,Rubeus Hagrid,Lily Potter,17,Undirected,1
64,19,Rubeus Hagrid,Minerva McGonagall,17,Undirected,1
64,10,Rubeus Hagrid,Albus Dumbledore,17,Undirected,1
64,1,Rubeus Hagrid,Harry Potter,17,Undirected,1
10,25,Albus Dumbledore,Lily Potter,17,Undirected,1
26,57,James Potter,Muggles,17,Undirected,1
1,57,Harry Potter,Muggles,17,Undirected,1
64,26,Rubeus Hagrid,James Potter,17,Undirected,1
19,60,Minerva McGonagall,People in the Wizarding World,18,Undirected,1
5,10,Petunia Dursley,Albus Dumbledore,18,Undirected,1
1,19,Harry Potter,Minerva McGonagall,18,Undirected,1
5,19,Petunia Dursley,Minerva McGonagall,18,Undirected,1
10,19,Albus Dumbledore,Minerva McGonagall,18,Undirected,1
1,10,Harry Potter,Albus Dumbledore,18,Undirected,1
4,5,Dudley Dursley,Petunia Dursley,18,Undirected,1
1,60,Harry Potter,People in the Wizarding World,18,Undirected,1
1,4,Harry Potter,Dudley Dursley,18,Undirected,1
1,5,Harry Potter,Petunia Dursley,18,Undirected,1
4,19,Dudley Dursley,Minerva McGonagall,18,Undirected,1
5,60,Petunia Dursley,People in the Wizarding World,18,Undirected,1
4,10,Dudley Dursley,Albus Dumbledore,18,Undirected,1
10,60,Albus Dumbledore,People in the Wizarding World,18,Undirected,1
4,60,Dudley Dursley,People in the Wizarding World,18,Undirected,1
4,36,Dudley Dursley,Owls,19,Undirected,1
1,6,Harry Potter,Vernon Dursley,19,Undirected,1
5,6,Petunia Dursley,Vernon Dursley,19,Undirected,1
6,36,Vernon Dursley,Owls,19,Undirected,1
1,36,Harry Potter,Owls,19,Undirected,1
4,5,Dudley Dursley,Petunia Dursley,19,Undirected,1
5,36,Petunia Dursley,Owls,19,Undirected,1
1,4,Harry Potter,Dudley Dursley,19,Undirected,1
4,6,Dudley Dursley,Vernon Dursley,19,Undirected,1
1,5,Harry Potter,Petunia Dursley,19,Undirected,1
25,26,Lily Potter,James Potter,20,Undirected,1
1,25,Harry Potter,Lily Potter,20,Undirected,1
6,25,Vernon Dursley,Lily Potter,20,Undirected,1
1,6,Harry Potter,Vernon Dursley,20,Undirected,1
5,25,Petunia Dursley,Lily Potter,20,Undirected,1
5,6,Petunia Dursley,Vernon Dursley,20,Undirected,1
1,26,Harry Potter,James Potter,20,Undirected,1
4,26,Dudley Dursley,James Potter,20,Undirected,1
4,5,Dudley Dursley,Petunia Dursley,20,Undirected,1
5,26,Petunia Dursley,James Potter,20,Undirected,1
4,25,Dudley Dursley,Lily Potter,20,Undirected,1
1,4,Harry Potter,Dudley Dursley,20,Undirected,1
4,6,Dudley Dursley,Vernon Dursley,20,Undirected,1
1,5,Harry Potter,Petunia Dursley,20,Undirected,1
6,26,Vernon Dursley,James Potter,20,Undirected,1
4,5,Dudley Dursley,Petunia Dursley,21,Undirected,1
1,6,Harry Potter,Vernon Dursley,21,Undirected,1
5,6,Petunia Dursley,Vernon Dursley,21,Undirected,1
1,4,Harry Potter,Dudley Dursley,21,Undirected,1
