source,target,startPage,Char 1 Name,Char 2 Name,type,weight
903.0,1751.0,282,Elizabeth Bennet,Mr. Collins,Undirected,1.0
906.0,1750.0,282,Mary Bennet,Mr. Wickham,Undirected,1.0
1750.0,1756.0,282,Mr. Wickham,Mr. Gardiner,Undirected,1.0
903.0,907.0,282,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
896.0,1750.0,282,Mr. Bennet,Mr. Wickham,Undirected,1.0
907.0,1750.0,282,Kitty Bennet,Mr. Wickham,Undirected,1.0
1748.0,1756.0,282,Colonel Forster,Mr. Gardiner,Undirected,1.0
1715.0,1750.0,282,Charlotte Lucas,Mr. Wickham,Undirected,1.0
1751.0,1752.0,282,Mr. Collins,Lady Catherine de Bourgh,Undirected,1.0
33.0,903.0,282,Miss de Bourgh,Elizabeth Bennet,Undirected,1.0
33.0,1748.0,282,Miss de Bourgh,Colonel Forster,Undirected,1.0
1750.0,1751.0,282,Mr. Wickham,Mr. Collins,Undirected,1.0
907.0,1752.0,282,Kitty Bennet,Lady Catherine de Bourgh,Undirected,1.0
896.0,1752.0,282,Mr. Bennet,Lady Catherine de Bourgh,Undirected,1.0
896.0,904.0,282,Mr. Bennet,Jane Bennet,Undirected,1.0
905.0,907.0,282,Lydia Bennet,Kitty Bennet,Undirected,1.0
1715.0,1752.0,282,Charlotte Lucas,Lady Catherine de Bourgh,Undirected,1.0
33.0,905.0,282,Miss de Bourgh,Lydia Bennet,Undirected,1.0
905.0,1750.0,282,Lydia Bennet,Mr. Wickham,Undirected,1.0
906.0,1715.0,282,Mary Bennet,Charlotte Lucas,Undirected,1.0
33.0,907.0,282,Miss de Bourgh,Kitty Bennet,Undirected,1.0
896.0,906.0,282,Mr. Bennet,Mary Bennet,Undirected,1.0
905.0,1748.0,282,Lydia Bennet,Colonel Forster,Undirected,1.0
1748.0,1751.0,282,Colonel Forster,Mr. Collins,Undirected,1.0
903.0,1750.0,282,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
896.0,33.0,282,Mr. Bennet,Miss de Bourgh,Undirected,1.0
906.0,1756.0,282,Mary Bennet,Mr. Gardiner,Undirected,1.0
903.0,1748.0,282,Elizabeth Bennet,Colonel Forster,Undirected,1.0
907.0,1715.0,282,Kitty Bennet,Charlotte Lucas,Undirected,1.0
33.0,904.0,282,Miss de Bourgh,Jane Bennet,Undirected,1.0
33.0,1752.0,282,Miss de Bourgh,Lady Catherine de Bourgh,Undirected,1.0
905.0,906.0,282,Lydia Bennet,Mary Bennet,Undirected,1.0
904.0,907.0,282,Jane Bennet,Kitty Bennet,Undirected,1.0
903.0,1756.0,282,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
896.0,1715.0,282,Mr. Bennet,Charlotte Lucas,Undirected,1.0
904.0,905.0,282,Jane Bennet,Lydia Bennet,Undirected,1.0
903.0,906.0,282,Elizabeth Bennet,Mary Bennet,Undirected,1.0
905.0,1752.0,282,Lydia Bennet,Lady Catherine de Bourgh,Undirected,1.0
33.0,1750.0,282,Miss de Bourgh,Mr. Wickham,Undirected,1.0
904.0,1751.0,282,Jane Bennet,Mr. Collins,Undirected,1.0
904.0,906.0,282,Jane Bennet,Mary Bennet,Undirected,1.0
905.0,1756.0,282,Lydia Bennet,Mr. Gardiner,Undirected,1.0
907.0,1756.0,282,Kitty Bennet,Mr. Gardiner,Undirected,1.0
896.0,1756.0,282,Mr. Bennet,Mr. Gardiner,Undirected,1.0
906.0,1751.0,282,Mary Bennet,Mr. Collins,Undirected,1.0
904.0,1748.0,282,Jane Bennet,Colonel Forster,Undirected,1.0
903.0,904.0,282,Elizabeth Bennet,Jane Bennet,Undirected,1.0
903.0,1752.0,282,Elizabeth Bennet,Lady Catherine de Bourgh,Undirected,1.0
904.0,1757.0,283,Jane Bennet,Mrs. Gardiner,Undirected,1.0
1712.0,1757.0,283,Mr. Darcy,Mrs. Gardiner,Undirected,1.0
896.0,903.0,283,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
32.0,905.0,283,Gardiner children,Lydia Bennet,Undirected,1.0
32.0,896.0,283,Gardiner children,Mr. Bennet,Undirected,1.0
907.0,1712.0,283,Kitty Bennet,Mr. Darcy,Undirected,1.0
896.0,1712.0,283,Mr. Bennet,Mr. Darcy,Undirected,1.0
904.0,1750.0,283,Jane Bennet,Mr. Wickham,Undirected,1.0
903.0,907.0,283,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
896.0,1750.0,283,Mr. Bennet,Mr. Wickham,Undirected,1.0
32.0,903.0,283,Gardiner children,Elizabeth Bennet,Undirected,1.0
906.0,1751.0,283,Mary Bennet,Mr. Collins,Undirected,1.0
905.0,1756.0,283,Lydia Bennet,Mr. Gardiner,Undirected,1.0
896.0,905.0,283,Mr. Bennet,Lydia Bennet,Undirected,1.0
32.0,907.0,283,Gardiner children,Kitty Bennet,Undirected,1.0
906.0,907.0,283,Mary Bennet,Kitty Bennet,Undirected,1.0
907.0,1751.0,283,Kitty Bennet,Mr. Collins,Undirected,1.0
896.0,1751.0,283,Mr. Bennet,Mr. Collins,Undirected,1.0
906.0,1750.0,283,Mary Bennet,Mr. Wickham,Undirected,1.0
903.0,1751.0,283,Elizabeth Bennet,Mr. Collins,Undirected,1.0
905.0,1712.0,283,Lydia Bennet,Mr. Darcy,Undirected,1.0
897.0,906.0,283,Mrs. Bennet,Mary Bennet,Undirected,1.0
896.0,907.0,283,Mr. Bennet,Kitty Bennet,Undirected,1.0
32.0,1757.0,283,Gardiner children,Mrs. Gardiner,Undirected,1.0
896.0,906.0,283,Mr. Bennet,Mary Bennet,Undirected,1.0
896.0,897.0,283,Mr. Bennet,Mrs. Bennet,Undirected,1.0
906.0,1757.0,283,Mary Bennet,Mrs. Gardiner,Undirected,1.0
904.0,906.0,283,Jane Bennet,Mary Bennet,Undirected,1.0
903.0,905.0,283,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
897.0,1756.0,283,Mrs. Bennet,Mr. Gardiner,Undirected,1.0
32.0,1712.0,283,Gardiner children,Mr. Darcy,Undirected,1.0
897.0,904.0,283,Mrs. Bennet,Jane Bennet,Undirected,1.0
906.0,1712.0,283,Mary Bennet,Mr. Darcy,Undirected,1.0
1750.0,1757.0,283,Mr. Wickham,Mrs. Gardiner,Undirected,1.0
903.0,1756.0,283,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
904.0,907.0,283,Jane Bennet,Kitty Bennet,Undirected,1.0
897.0,1750.0,283,Mrs. Bennet,Mr. Wickham,Undirected,1.0
905.0,906.0,283,Lydia Bennet,Mary Bennet,Undirected,1.0
904.0,905.0,283,Jane Bennet,Lydia Bennet,Undirected,1.0
903.0,906.0,283,Elizabeth Bennet,Mary Bennet,Undirected,1.0
903.0,1712.0,283,Elizabeth Bennet,Mr. Darcy,Undirected,1.0
1751.0,1757.0,283,Mr. Collins,Mrs. Gardiner,Undirected,1.0
903.0,904.0,283,Elizabeth Bennet,Jane Bennet,Undirected,1.0
1712.0,1751.0,283,Mr. Darcy,Mr. Collins,Undirected,1.0
904.0,1751.0,283,Jane Bennet,Mr. Collins,Undirected,1.0
897.0,1757.0,283,Mrs. Bennet,Mrs. Gardiner,Undirected,1.0
896.0,1756.0,283,Mr. Bennet,Mr. Gardiner,Undirected,1.0
907.0,1756.0,283,Kitty Bennet,Mr. Gardiner,Undirected,1.0
1712.0,1750.0,283,Mr. Darcy,Mr. Wickham,Undirected,1.0
32.0,1751.0,283,Gardiner children,Mr. Collins,Undirected,1.0
903.0,1750.0,283,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
1750.0,1751.0,283,Mr. Wickham,Mr. Collins,Undirected,1.0
897.0,905.0,283,Mrs. Bennet,Lydia Bennet,Undirected,1.0
905.0,1757.0,283,Lydia Bennet,Mrs. Gardiner,Undirected,1.0
904.0,1712.0,283,Jane Bennet,Mr. Darcy,Undirected,1.0
1756.0,1757.0,283,Mr. Gardiner,Mrs. Gardiner,Undirected,1.0
896.0,904.0,283,Mr. Bennet,Jane Bennet,Undirected,1.0
905.0,907.0,283,Lydia Bennet,Kitty Bennet,Undirected,1.0
897.0,907.0,283,Mrs. Bennet,Kitty Bennet,Undirected,1.0
905.0,1750.0,283,Lydia Bennet,Mr. Wickham,Undirected,1.0
897.0,903.0,283,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
897.0,1751.0,283,Mrs. Bennet,Mr. Collins,Undirected,1.0
906.0,1756.0,283,Mary Bennet,Mr. Gardiner,Undirected,1.0
904.0,1756.0,283,Jane Bennet,Mr. Gardiner,Undirected,1.0
1712.0,1756.0,283,Mr. Darcy,Mr. Gardiner,Undirected,1.0
903.0,1757.0,283,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
32.0,1750.0,283,Gardiner children,Mr. Wickham,Undirected,1.0
905.0,1751.0,283,Lydia Bennet,Mr. Collins,Undirected,1.0
896.0,1757.0,283,Mr. Bennet,Mrs. Gardiner,Undirected,1.0
907.0,1757.0,283,Kitty Bennet,Mrs. Gardiner,Undirected,1.0
1751.0,1756.0,283,Mr. Collins,Mr. Gardiner,Undirected,1.0
32.0,1756.0,283,Gardiner children,Mr. Gardiner,Undirected,1.0
32.0,904.0,283,Gardiner children,Jane Bennet,Undirected,1.0
907.0,1750.0,283,Kitty Bennet,Mr. Wickham,Undirected,1.0
32.0,897.0,283,Gardiner children,Mrs. Bennet,Undirected,1.0
897.0,1712.0,283,Mrs. Bennet,Mr. Darcy,Undirected,1.0
1750.0,1756.0,283,Mr. Wickham,Mr. Gardiner,Undirected,1.0
32.0,906.0,283,Gardiner children,Mary Bennet,Undirected,1.0
896.0,1750.0,284,Mr. Bennet,Mr. Wickham,Undirected,1.0
896.0,905.0,284,Mr. Bennet,Lydia Bennet,Undirected,1.0
903.0,907.0,284,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
896.0,903.0,284,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
905.0,1750.0,284,Lydia Bennet,Mr. Wickham,Undirected,1.0
907.0,1750.0,284,Kitty Bennet,Mr. Wickham,Undirected,1.0
903.0,1750.0,284,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
903.0,905.0,284,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
896.0,907.0,284,Mr. Bennet,Kitty Bennet,Undirected,1.0
905.0,907.0,284,Lydia Bennet,Kitty Bennet,Undirected,1.0
897.0,1756.0,285,Mrs. Bennet,Mr. Gardiner,Undirected,1.0
903.0,1771.0,285,Elizabeth Bennet,Mrs. Hill,Undirected,1.0
904.0,73.0,285,Jane Bennet,Butler (at Longbourn),Undirected,1.0
896.0,904.0,285,Mr. Bennet,Jane Bennet,Undirected,1.0
904.0,1771.0,285,Jane Bennet,Mrs. Hill,Undirected,1.0
896.0,897.0,285,Mr. Bennet,Mrs. Bennet,Undirected,1.0
896.0,73.0,285,Mr. Bennet,Butler (at Longbourn),Undirected,1.0
904.0,1756.0,285,Jane Bennet,Mr. Gardiner,Undirected,1.0
1771.0,1756.0,285,Mrs. Hill,Mr. Gardiner,Undirected,1.0
896.0,903.0,285,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
897.0,1771.0,285,Mrs. Bennet,Mrs. Hill,Undirected,1.0
903.0,1756.0,285,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
897.0,903.0,285,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
897.0,73.0,285,Mrs. Bennet,Butler (at Longbourn),Undirected,1.0
903.0,73.0,285,Elizabeth Bennet,Butler (at Longbourn),Undirected,1.0
903.0,904.0,285,Elizabeth Bennet,Jane Bennet,Undirected,1.0
896.0,1771.0,285,Mr. Bennet,Mrs. Hill,Undirected,1.0
73.0,1771.0,285,Butler (at Longbourn),Mrs. Hill,Undirected,1.0
896.0,1756.0,285,Mr. Bennet,Mr. Gardiner,Undirected,1.0
897.0,904.0,285,Mrs. Bennet,Jane Bennet,Undirected,1.0
73.0,1756.0,285,Butler (at Longbourn),Mr. Gardiner,Undirected,1.0
904.0,903.0,286,Jane Bennet,Elizabeth Bennet,Undirected,1.0
904.0,896.0,286,Jane Bennet,Mr. Bennet,Undirected,1.0
1756.0,903.0,286,Mr. Gardiner,Elizabeth Bennet,Undirected,1.0
896.0,903.0,286,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
1756.0,896.0,286,Mr. Gardiner,Mr. Bennet,Undirected,1.0
904.0,1756.0,286,Jane Bennet,Mr. Gardiner,Undirected,1.0
903.0,1750.0,287,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
896.0,904.0,287,Mr. Bennet,Jane Bennet,Undirected,1.0
896.0,903.0,287,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
904.0,905.0,287,Jane Bennet,Lydia Bennet,Undirected,1.0
1750.0,1756.0,287,Mr. Wickham,Mr. Gardiner,Undirected,1.0
903.0,1756.0,287,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
903.0,904.0,287,Elizabeth Bennet,Jane Bennet,Undirected,1.0
905.0,1750.0,287,Lydia Bennet,Mr. Wickham,Undirected,1.0
904.0,1750.0,287,Jane Bennet,Mr. Wickham,Undirected,1.0
904.0,1756.0,287,Jane Bennet,Mr. Gardiner,Undirected,1.0
905.0,1756.0,287,Lydia Bennet,Mr. Gardiner,Undirected,1.0
896.0,1750.0,287,Mr. Bennet,Mr. Wickham,Undirected,1.0
896.0,905.0,287,Mr. Bennet,Lydia Bennet,Undirected,1.0
903.0,905.0,287,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
896.0,1756.0,287,Mr. Bennet,Mr. Gardiner,Undirected,1.0
1750.0,1756.0,288,Mr. Wickham,Mr. Gardiner,Undirected,1.0
32.0,903.0,288,Gardiner children,Elizabeth Bennet,Undirected,1.0
32.0,1757.0,288,Gardiner children,Mrs. Gardiner,Undirected,1.0
896.0,904.0,288,Mr. Bennet,Jane Bennet,Undirected,1.0
904.0,1750.0,288,Jane Bennet,Mr. Wickham,Undirected,1.0
904.0,905.0,288,Jane Bennet,Lydia Bennet,Undirected,1.0
903.0,1757.0,288,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
32.0,896.0,288,Gardiner children,Mr. Bennet,Undirected,1.0
32.0,1756.0,288,Gardiner children,Mr. Gardiner,Undirected,1.0
904.0,1756.0,288,Jane Bennet,Mr. Gardiner,Undirected,1.0
32.0,905.0,288,Gardiner children,Lydia Bennet,Undirected,1.0
32.0,1750.0,288,Gardiner children,Mr. Wickham,Undirected,1.0
896.0,903.0,288,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
1750.0,1757.0,288,Mr. Wickham,Mrs. Gardiner,Undirected,1.0
903.0,1756.0,288,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
903.0,1750.0,288,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
905.0,1757.0,288,Lydia Bennet,Mrs. Gardiner,Undirected,1.0
904.0,1757.0,288,Jane Bennet,Mrs. Gardiner,Undirected,1.0
903.0,905.0,288,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
896.0,1750.0,288,Mr. Bennet,Mr. Wickham,Undirected,1.0
905.0,1756.0,288,Lydia Bennet,Mr. Gardiner,Undirected,1.0
903.0,904.0,288,Elizabeth Bennet,Jane Bennet,Undirected,1.0
896.0,1757.0,288,Mr. Bennet,Mrs. Gardiner,Undirected,1.0
896.0,1756.0,288,Mr. Bennet,Mr. Gardiner,Undirected,1.0
896.0,905.0,288,Mr. Bennet,Lydia Bennet,Undirected,1.0
905.0,1750.0,288,Lydia Bennet,Mr. Wickham,Undirected,1.0
1756.0,1757.0,288,Mr. Gardiner,Mrs. Gardiner,Undirected,1.0
32.0,904.0,288,Gardiner children,Jane Bennet,Undirected,1.0
907.0,1757.0,289,Kitty Bennet,Mrs. Gardiner,Undirected,1.0
907.0,1771.0,289,Kitty Bennet,Mrs. Hill,Undirected,1.0
904.0,1757.0,289,Jane Bennet,Mrs. Gardiner,Undirected,1.0
1750.0,1756.0,289,Mr. Wickham,Mr. Gardiner,Undirected,1.0
896.0,1750.0,289,Mr. Bennet,Mr. Wickham,Undirected,1.0
896.0,905.0,289,Mr. Bennet,Lydia Bennet,Undirected,1.0
903.0,906.0,289,Elizabeth Bennet,Mary Bennet,Undirected,1.0
906.0,1750.0,289,Mary Bennet,Mr. Wickham,Undirected,1.0
896.0,897.0,289,Mr. Bennet,Mrs. Bennet,Undirected,1.0
904.0,1756.0,289,Jane Bennet,Mr. Gardiner,Undirected,1.0
906.0,1756.0,289,Mary Bennet,Mr. Gardiner,Undirected,1.0
904.0,1771.0,289,Jane Bennet,Mrs. Hill,Undirected,1.0
896.0,906.0,289,Mr. Bennet,Mary Bennet,Undirected,1.0
897.0,905.0,289,Mrs. Bennet,Lydia Bennet,Undirected,1.0
896.0,903.0,289,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
897.0,1750.0,289,Mrs. Bennet,Mr. Wickham,Undirected,1.0
905.0,1757.0,289,Lydia Bennet,Mrs. Gardiner,Undirected,1.0
905.0,906.0,289,Lydia Bennet,Mary Bennet,Undirected,1.0
906.0,1771.0,289,Mary Bennet,Mrs. Hill,Undirected,1.0
1771.0,1750.0,289,Mrs. Hill,Mr. Wickham,Undirected,1.0
897.0,1771.0,289,Mrs. Bennet,Mrs. Hill,Undirected,1.0
904.0,907.0,289,Jane Bennet,Kitty Bennet,Undirected,1.0
897.0,1756.0,289,Mrs. Bennet,Mr. Gardiner,Undirected,1.0
903.0,905.0,289,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
906.0,1757.0,289,Mary Bennet,Mrs. Gardiner,Undirected,1.0
907.0,1750.0,289,Kitty Bennet,Mr. Wickham,Undirected,1.0
905.0,907.0,289,Lydia Bennet,Kitty Bennet,Undirected,1.0
896.0,904.0,289,Mr. Bennet,Jane Bennet,Undirected,1.0
1771.0,1757.0,289,Mrs. Hill,Mrs. Gardiner,Undirected,1.0
897.0,903.0,289,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
896.0,907.0,289,Mr. Bennet,Kitty Bennet,Undirected,1.0
897.0,906.0,289,Mrs. Bennet,Mary Bennet,Undirected,1.0
897.0,1757.0,289,Mrs. Bennet,Mrs. Gardiner,Undirected,1.0
896.0,1771.0,289,Mr. Bennet,Mrs. Hill,Undirected,1.0
1771.0,1756.0,289,Mrs. Hill,Mr. Gardiner,Undirected,1.0
896.0,1757.0,289,Mr. Bennet,Mrs. Gardiner,Undirected,1.0
903.0,1757.0,289,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
897.0,907.0,289,Mrs. Bennet,Kitty Bennet,Undirected,1.0
904.0,905.0,289,Jane Bennet,Lydia Bennet,Undirected,1.0
904.0,1750.0,289,Jane Bennet,Mr. Wickham,Undirected,1.0
905.0,1750.0,289,Lydia Bennet,Mr. Wickham,Undirected,1.0
903.0,1771.0,289,Elizabeth Bennet,Mrs. Hill,Undirected,1.0
1756.0,1757.0,289,Mr. Gardiner,Mrs. Gardiner,Undirected,1.0
897.0,904.0,289,Mrs. Bennet,Jane Bennet,Undirected,1.0
906.0,907.0,289,Mary Bennet,Kitty Bennet,Undirected,1.0
903.0,1756.0,289,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
903.0,1750.0,289,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
1750.0,1757.0,289,Mr. Wickham,Mrs. Gardiner,Undirected,1.0
905.0,1756.0,289,Lydia Bennet,Mr. Gardiner,Undirected,1.0
903.0,904.0,289,Elizabeth Bennet,Jane Bennet,Undirected,1.0
896.0,1756.0,289,Mr. Bennet,Mr. Gardiner,Undirected,1.0
907.0,1756.0,289,Kitty Bennet,Mr. Gardiner,Undirected,1.0
905.0,1771.0,289,Lydia Bennet,Mrs. Hill,Undirected,1.0
904.0,906.0,289,Jane Bennet,Mary Bennet,Undirected,1.0
903.0,907.0,289,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
897.0,1750.0,290,Mrs. Bennet,Mr. Wickham,Undirected,1.0
903.0,906.0,290,Elizabeth Bennet,Mary Bennet,Undirected,1.0
904.0,905.0,290,Jane Bennet,Lydia Bennet,Undirected,1.0
902.0,1756.0,290,Lady Lucas,Mr. Gardiner,Undirected,1.0
904.0,1771.0,290,Jane Bennet,Mrs. Hill,Undirected,1.0
905.0,906.0,290,Lydia Bennet,Mary Bennet,Undirected,1.0
1771.0,1750.0,290,Mrs. Hill,Mr. Wickham,Undirected,1.0
897.0,902.0,290,Mrs. Bennet,Lady Lucas,Undirected,1.0
32.0,1717.0,290,Gardiner children,Mrs. Philips,Undirected,1.0
907.0,1756.0,290,Kitty Bennet,Mr. Gardiner,Undirected,1.0
903.0,904.0,290,Elizabeth Bennet,Jane Bennet,Undirected,1.0
902.0,906.0,290,Lady Lucas,Mary Bennet,Undirected,1.0
902.0,1717.0,290,Lady Lucas,Mrs. Philips,Undirected,1.0
1771.0,1757.0,290,Mrs. Hill,Mrs. Gardiner,Undirected,1.0
906.0,1717.0,290,Mary Bennet,Mrs. Philips,Undirected,1.0
897.0,1757.0,290,Mrs. Bennet,Mrs. Gardiner,Undirected,1.0
904.0,1750.0,290,Jane Bennet,Mr. Wickham,Undirected,1.0
902.0,905.0,290,Lady Lucas,Lydia Bennet,Undirected,1.0
898.0,1756.0,290,Mrs. Long,Mr. Gardiner,Undirected,1.0
32.0,903.0,290,Gardiner children,Elizabeth Bennet,Undirected,1.0
1717.0,1756.0,290,Mrs. Philips,Mr. Gardiner,Undirected,1.0
904.0,1757.0,290,Jane Bennet,Mrs. Gardiner,Undirected,1.0
902.0,903.0,290,Lady Lucas,Elizabeth Bennet,Undirected,1.0
32.0,896.0,290,Gardiner children,Mr. Bennet,Undirected,1.0
898.0,1717.0,290,Mrs. Long,Mrs. Philips,Undirected,1.0
904.0,907.0,290,Jane Bennet,Kitty Bennet,Undirected,1.0
903.0,1756.0,290,Elizabeth Bennet,Mr. Gardiner,Undirected,1.0
1750.0,1757.0,290,Mr. Wickham,Mrs. Gardiner,Undirected,1.0
896.0,1717.0,290,Mr. Bennet,Mrs. Philips,Undirected,1.0
907.0,1717.0,290,Kitty Bennet,Mrs. Philips,Undirected,1.0
898.0,906.0,290,Mrs. Long,Mary Bennet,Undirected,1.0
897.0,904.0,290,Mrs. Bennet,Jane Bennet,Undirected,1.0
902.0,907.0,290,Lady Lucas,Kitty Bennet,Undirected,1.0
32.0,1771.0,290,Gardiner children,Mrs. Hill,Undirected,1.0
896.0,903.0,290,Mr. Bennet,Elizabeth Bennet,Undirected,1.0
903.0,1717.0,290,Elizabeth Bennet,Mrs. Philips,Undirected,1.0
906.0,1771.0,290,Mary Bennet,Mrs. Hill,Undirected,1.0
32.0,905.0,290,Gardiner children,Lydia Bennet,Undirected,1.0
902.0,1771.0,290,Lady Lucas,Mrs. Hill,Undirected,1.0
902.0,1757.0,290,Lady Lucas,Mrs. Gardiner,Undirected,1.0
904.0,906.0,290,Jane Bennet,Mary Bennet,Undirected,1.0
905.0,1756.0,290,Lydia Bennet,Mr. Gardiner,Undirected,1.0
896.0,905.0,290,Mr. Bennet,Lydia Bennet,Undirected,1.0
32.0,907.0,290,Gardiner children,Kitty Bennet,Undirected,1.0
898.0,903.0,290,Mrs. Long,Elizabeth Bennet,Undirected,1.0
32.0,898.0,290,Gardiner children,Mrs. Long,Undirected,1.0
906.0,907.0,290,Mary Bennet,Kitty Bennet,Undirected,1.0
905.0,1717.0,290,Lydia Bennet,Mrs. Philips,Undirected,1.0
898.0,907.0,290,Mrs. Long,Kitty Bennet,Undirected,1.0
32.0,902.0,290,Gardiner children,Lady Lucas,Undirected,1.0
906.0,1750.0,290,Mary Bennet,Mr. Wickham,Undirected,1.0
897.0,1717.0,290,Mrs. Bennet,Mrs. Philips,Undirected,1.0
1771.0,1717.0,290,Mrs. Hill,Mrs. Philips,Undirected,1.0
902.0,1750.0,290,Lady Lucas,Mr. Wickham,Undirected,1.0
897.0,906.0,290,Mrs. Bennet,Mary Bennet,Undirected,1.0
32.0,1750.0,290,Gardiner children,Mr. Wickham,Undirected,1.0
896.0,907.0,290,Mr. Bennet,Kitty Bennet,Undirected,1.0
896.0,1771.0,290,Mr. Bennet,Mrs. Hill,Undirected,1.0
907.0,1771.0,290,Kitty Bennet,Mrs. Hill,Undirected,1.0
898.0,905.0,290,Mrs. Long,Lydia Bennet,Undirected,1.0
906.0,1757.0,290,Mary Bennet,Mrs. Gardiner,Undirected,1.0
32.0,1757.0,290,Gardiner children,Mrs. Gardiner,Undirected,1.0
896.0,898.0,290,Mr. Bennet,Mrs. Long,Undirected,1.0
898.0,1771.0,290,Mrs. Long,Mrs. Hill,Undirected,1.0
905.0,907.0,290,Lydia Bennet,Kitty Bennet,Undirected,1.0
904.0,1717.0,290,Jane Bennet,Mrs. Philips,Undirected,1.0
1750.0,1756.0,290,Mr. Wickham,Mr. Gardiner,Undirected,1.0
898.0,1750.0,290,Mrs. Long,Mr. Wickham,Undirected,1.0
32.0,906.0,290,Gardiner children,Mary Bennet,Undirected,1.0
898.0,902.0,290,Mrs. Long,Lady Lucas,Undirected,1.0
32.0,897.0,290,Gardiner children,Mrs. Bennet,Undirected,1.0
1717.0,1750.0,290,Mrs. Philips,Mr. Wickham,Undirected,1.0
903.0,907.0,290,Elizabeth Bennet,Kitty Bennet,Undirected,1.0
905.0,1771.0,290,Lydia Bennet,Mrs. Hill,Undirected,1.0
907.0,1750.0,290,Kitty Bennet,Mr. Wickham,Undirected,1.0
896.0,1750.0,290,Mr. Bennet,Mr. Wickham,Undirected,1.0
896.0,902.0,290,Mr. Bennet,Lady Lucas,Undirected,1.0
903.0,1771.0,290,Elizabeth Bennet,Mrs. Hill,Undirected,1.0
898.0,1757.0,290,Mrs. Long,Mrs. Gardiner,Undirected,1.0
32.0,904.0,290,Gardiner children,Jane Bennet,Undirected,1.0
1717.0,1757.0,290,Mrs. Philips,Mrs. Gardiner,Undirected,1.0
903.0,905.0,290,Elizabeth Bennet,Lydia Bennet,Undirected,1.0
897.0,1756.0,290,Mrs. Bennet,Mr. Gardiner,Undirected,1.0
907.0,1757.0,290,Kitty Bennet,Mrs. Gardiner,Undirected,1.0
896.0,1757.0,290,Mr. Bennet,Mrs. Gardiner,Undirected,1.0
902.0,904.0,290,Lady Lucas,Jane Bennet,Undirected,1.0
1771.0,1756.0,290,Mrs. Hill,Mr. Gardiner,Undirected,1.0
896.0,906.0,290,Mr. Bennet,Mary Bennet,Undirected,1.0
896.0,897.0,290,Mr. Bennet,Mrs. Bennet,Undirected,1.0
32.0,1756.0,290,Gardiner children,Mr. Gardiner,Undirected,1.0
904.0,1756.0,290,Jane Bennet,Mr. Gardiner,Undirected,1.0
906.0,1756.0,290,Mary Bennet,Mr. Gardiner,Undirected,1.0
903.0,1757.0,290,Elizabeth Bennet,Mrs. Gardiner,Undirected,1.0
898.0,904.0,290,Mrs. Long,Jane Bennet,Undirected,1.0
897.0,903.0,290,Mrs. Bennet,Elizabeth Bennet,Undirected,1.0
896.0,904.0,290,Mr. Bennet,Jane Bennet,Undirected,1.0
903.0,1750.0,290,Elizabeth Bennet,Mr. Wickham,Undirected,1.0
897.0,905.0,290,Mrs. Bennet,Lydia Bennet,Undirected,1.0
905.0,1757.0,290,Lydia Bennet,Mrs. Gardiner,Undirected,1.0
897.0,1771.0,290,Mrs. Bennet,Mrs. Hill,Undirected,1.0
897.0,898.0,290,Mrs. Bennet,Mrs. Long,Undirected,1.0
1756.0,1757.0,290,Mr. Gardiner,Mrs. Gardiner,Undirected,1.0
905.0,1750.0,290,Lydia Bennet,Mr. Wickham,Undirected,1.0
897.0,907.0,290,Mrs. Bennet,Kitty Bennet,Undirected,1.0
896.0,1756.0,290,Mr. Bennet,Mr. Gardiner,Undirected,1.0
