
"id","Type of Relationship <br />(choose)","Character 1 <br />(choose)","Character 2 <br />(choose)","Is Reciprocal? <br />(choose)","Narrative Container <br />(choose)","Start Page","End Page"
"2900","Knows of","Joseph J. Coutts","Alexander the Great","0","The Saint","113","113"
"2901","Knows of","Joseph J. Coutts","Pompeium","0","The Saint","113","113"
"2902","Knows of","Joseph J. Coutts","Caius Caesar","0","The Saint","113","113"
"2903","Knows of","Joseph J. Coutts","Heraclitus","0","The Saint","113","113"
"2904","Knows of","Joseph J. Coutts","Democritas","0","The Saint","113","113"
"2905","Knows of","Joseph J. Coutts","Socrates","0","The Saint","113","113"
"3125","Knows","Joseph J. Coutts","Emil Buckendorf's First Brother","1","The Wolf","114","114"
"3126","Knows","Joseph J. Coutts","Emil Buckendorf's Second Brother","1","The Wolf","114","114"
"3127","Knows","Joseph J. Coutts","Emil Buckendorf's Third Brother","1","The Wolf","114","114"
"2241","Knows","Judge Coutts' Father","Joseph J. Coutts","1","The Wolf","114","114"
"2255","Knows","Judge Coutts' Father","Judge Coutts' Mother","1","The Wolf","115","115"
"2499","Knows of","Judge Coutts' Father","Henry David Thoreau","0","Demolition","275","275"
"2500","Knows of","Judge Coutts' Father","God","0","Demolition","275","275"
"2518","Knows","Judge Coutts' Father","Joseph J. Coutts","1","Demolition","280","280"
"2529","Knows","Judge Coutts' Father","Judge Coutts' Mother","1","Demolition","284","284"
"2536","Knows","Judge Coutts' Father","Judge Coutts' Mother","1","Demolition","286","286"
"2141","Knows of","""youth"" (of St. Anthony)","Marcus Aurelius","0","Town Fever","96","96"
"2143","Knows of","""youth"" (of St. Anthony)","St. Anthony","0","Town Fever","96","96"
"2172","Knows of","Dorea Ann Swivel","Henri Peace","0","Town Fever","98","98"
"2173","Knows of","Dorea Ann Swivel","Lafayette Peace","0","Town Fever","98","98"
"2148","Knows","Louisa Bird","St. Paul Minister","1","Town Fever","96","96"
"2149","Knows","St. Paul Minister","St. Paul","1","Town Fever","96","96"
"2152","Knows","Reginald Bull","Odin Merrimack","1","Town Fever","97","97"
"2153","Knows","Reginald Bull","Colonel LeVinne P. Poolcaugh","1","Town Fever","97","97"
"2155","Knows","Reginald Bull","Henri Peace","1","Town Fever","97","97"
"2156","Knows","Reginald Bull","Lafayette Peace","1","Town Fever","97","97"
"2158","Knows","Reginald Bull","Emil Buckendorf","1","Town Fever","97","97"
"2159","Knows","Reginald Bull","Emil Buckendorf's First Brother","1","Town Fever","97","97"
"2160","Knows","Reginald Bull","Emil Buckendorf's Second Brother","1","Town Fever","97","97"
"2161","Knows","Reginald Bull","Emil Buckendorf's Third Brother","1","Town Fever","97","97"
"2177","Knows","Reginald Bull","Colonel LeVinne P. Poolcaugh","1","The Expedition","99","99"
"2199","Knows","Reginald Bull","English Bill","1","The Great Drive","100","101"
"2200","Knows","Reginald Bull","Henri Peace","1","The Great Drive","100","100"
"2201","Knows","Reginald Bull","Lafayette Peace","1","The Great Drive","100","101"
"2202","Knows","Reginald Bull","Emil Buckendorf","1","The Great Drive","100","101"
"2203","Knows","Reginald Bull","Emil Buckendorf's First Brother","1","The Great Drive","100","101"
"2204","Knows","Reginald Bull","Emil Buckendorf's Second Brother","1","The Great Drive","100","101"
"2205","Knows","Reginald Bull","Emil Buckendorf's Third Brother","1","The Great Drive","100","101"
"2560","Knows","Reginald Bull","English Bill","1","The Great Drive","102","104"
"2561","Knows","Reginald Bull","Henri Peace","1","The Great Drive","102","102"
"2562","Exchange","Reginald Bull","Lafayette Peace","1","The Great Drive","102","103"
"2563","Exchange","Reginald Bull","Emil Buckendorf","1","The Great Drive","102","103"
"2564","Exchange","Reginald Bull","Emil Buckendorf's First Brother","1","The Great Drive","102","103"
"2565","Exchange","Reginald Bull","Emil Buckendorf's Second Brother","1","The Great Drive","102","103"
"2566","Exchange","Reginald Bull","Emil Buckendorf's Third Brother","1","The Great Drive","102","103"
"2590","Exchange","Reginald Bull","Henri Peace","1","The Great Drive","103","103"
"2606","Knows","Reginald Bull","Henri Peace","1","The Great Drive","104","104"
"2607","Knows","Reginald Bull","Lafayette Peace","1","The Great Drive","104","104"
"2608","Knows","Reginald Bull","Emil Buckendorf","1","The Great Drive","104","104"
"2609","Knows","Reginald Bull","Emil Buckendorf's First Brother","1","The Great Drive","104","104"
"2610","Knows","Reginald Bull","Emil Buckendorf's Second Brother","1","The Great Drive","104","104"
"2611","Knows","Reginald Bull","Emil Buckendorf's Third Brother","1","The Great Drive","104","104"
"2639","Exchange","Reginald Bull","English Bill","1","Batner's Powders","104","104"
"2640","Knows","Reginald Bull","Henri Peace","1","Batner's Powders","104","104"
"2641","Knows","Reginald Bull","Lafayette Peace","1","Batner's Powders","104","105"
"2642","Knows","Reginald Bull","Emil Buckendorf","1","Batner's Powders","104","105"
"2643","Knows","Reginald Bull","Emil Buckendorf's First Brother","1","Batner's Powders","104","105"
"2644","Knows","Reginald Bull","Emil Buckendorf's Second Brother","1","Batner's Powders","104","105"
"2645","Knows","Reginald Bull","Emil Buckendorf's Third Brother","1","Batner's Powders","104","105"
"2670","Knows","Reginald Bull","English Bill","1","Batner's Powders","105","105"
"2671","Exchange","Reginald Bull","Henri Peace","1","Batner's Powders","105","106"
"2683","Knows","Reginald Bull","B.J. Bolt","1","Batner's Powders","106","106"
"2697","Exchange","Reginald Bull","English Bill","1","Batner's Powders","106","106"
"2698","Exchange","Reginald Bull","Lafayette Peace","1","Batner's Powders","106","106"
"2699","Exchange","Reginald Bull","Emil Buckendorf","1","Batner's Powders","106","106"
"2700","Exchange","Reginald Bull","Emil Buckendorf's First Brother","1","Batner's Powders","106","106"
"2701","Exchange","Reginald Bull","Emil Buckendorf's Second Brother","1","Batner's Powders","106","106"
"2702","Exchange","Reginald Bull","Emil Buckendorf's Third Brother","1","Batner's Powders","106","106"
"2726","Knows","Reginald Bull","English Bill","1","The Emissary","106","106"
"2727","Knows","Reginald Bull","Henri Peace","1","The Emissary","106","106"
"2728","Knows","Reginald Bull","Lafayette Peace","1","The Emissary","106","106"
"2729","Knows","Reginald Bull","Emil Buckendorf","1","The Emissary","106","106"
"2730","Knows","Reginald Bull","Emil Buckendorf's First Brother","1","The Emissary","106","106"
"2731","Knows","Reginald Bull","Emil Buckendorf's Second Brother","1","The Emissary","106","106"
"2732","Knows","Reginald Bull","Emil Buckendorf's Third Brother","1","The Emissary","106","106"
"2755","Exchange","Reginald Bull","English Bill","1","The Emissary","107","107"
"2756","Exchange","Reginald Bull","Henri Peace","1","The Emissary","107","107"
"2757","Exchange","Reginald Bull","Lafayette Peace","1","The Emissary","106","107"
"2758","Exchange","Reginald Bull","Emil Buckendorf","1","The Emissary","107","108"
"2759","Exchange","Reginald Bull","Emil Buckendorf's First Brother","1","The Emissary","107","108"
"2760","Exchange","Reginald Bull","Emil Buckendorf's Second Brother","1","The Emissary","107","108"
"2761","Exchange","Reginald Bull","Emil Buckendorf's Third Brother","1","The Emissary","107","108"
"2763","Knows","Reginald Bull","St. Anthony","1","The Emissary","107","107"
"2764","Knows","Reginald Bull","Ginimoshe","1","The Emissary","107","107"
"2772","Knows","Reginald Bull","B.J. Bolt","1","The Emissary","108","108"
"2154","Knows","Odin Merrimack","Colonel LeVinne P. Poolcaugh","1","Town Fever","97","97"
"2165","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Town Fever","97","97"
"2166","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Town Fever","97","97"
"2224","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","The Great Drive","100","101"
"2225","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","The Great Drive","100","101"
"2585","Exchange","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","The Great Drive","102","103"
"2586","Exchange","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","The Great Drive","102","103"
"2627","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","The Great Drive","104","104"
"2628","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","The Great Drive","104","104"
"2664","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Batner's Powders","104","105"
"2665","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Batner's Powders","104","105"
"2688","Knows","Emil Buckendorf's First Brother","B.J. Bolt","1","Batner's Powders","106","106"
"2715","Exchange","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Batner's Powders","106","106"
"2716","Exchange","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Batner's Powders","106","106"
"2751","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","The Emissary","106","109"
"2752","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","The Emissary","106","109"
"2777","Knows","Emil Buckendorf's First Brother","B.J. Bolt","1","The Emissary","108","108"
"2819","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Lafayette Peace","110","110"
"2820","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Lafayette Peace","110","110"
"2821","Knows","Emil Buckendorf's First Brother","B.J. Bolt","1","Lafayette Peace","110","110"
"2868","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Lafayette Peace","112","112"
"2869","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Lafayette Peace","112","112"
"2870","Knows","Emil Buckendorf's First Brother","B.J. Bolt","1","Lafayette Peace","112","112"
"2883","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","The Saint","112","112"
"2884","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","The Saint","112","112"
"2917","Knows","Emil Buckendorf's First Brother","The Lynching","1","Mustache Maude","17","17"
"2920","Knows","Emil Buckendorf's First Brother","Holy Track","1","Mustache Maude","17","17"
"2923","Knows","Emil Buckendorf's First Brother","Asiginak","1","Mustache Maude","17","17"
"2926","Knows","Emil Buckendorf's First Brother","Cuthbert Peace","1","Mustache Maude","17","17"
"2929","Knows","Emil Buckendorf's First Brother","Seraph Milk (Mooshum)","1","Mustache Maude","17","17"
"2932","Knows","Emil Buckendorf's First Brother","The Lynching","1","A Little Medicine","64","65"
"2939","Knows","Emil Buckendorf's First Brother","Asiginak","1","A Little Medicine","64","65"
"2942","Knows","Emil Buckendorf's First Brother","The Lochren Family","1","Confessional","66","66"
"2946","Knows","Emil Buckendorf's First Brother","The Lochren Murder","0","Confessional","66","66"
"2954","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","A Little Medicine","65","65"
"2955","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","A Little Medicine","65","65"
"2956","Knows","Emil Buckendorf's First Brother","Sister Mary Anita Buckendorf","1","A Little Medicine","65","65"
"2960","Knows","Emil Buckendorf's First Brother","Asiginak","1","The Party","69","69"
"2963","Exchange","Emil Buckendorf's First Brother","Holy Track","1","The Party","69","69"
"2966","Knows","Emil Buckendorf's First Brother","The Lynching","1","Vogeli","72","72"
"2973","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Vogeli","72","72"
"2975","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Vogeli","72","72"
"2978","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Death Song","73","73"
"2979","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Death Song","73","73"
"2981","Knows","Emil Buckendorf's First Brother","Frederic Vogeli","1","Death Song","72","74"
"2984","Knows","Emil Buckendorf's First Brother","Johann Vogeli","1","Death Song","72","72"
"2987","Knows","Emil Buckendorf's First Brother","William Hotchkiss","1","Death Song","72","72"
"2990","Knows","Emil Buckendorf's First Brother","Townsmen (involved in the lynching)","1","Death Song","72","73"
"2993","Knows","Emil Buckendorf's First Brother","The Lynching","1","Death Song","72","75"
"2996","Knows","Emil Buckendorf's First Brother","The Lynching","1","The Clatter of Wings","77","79"
"2999","Knows","Emil Buckendorf's First Brother","Holy Track","1","The Clatter of Wings","78","78"
"3002","Knows","Emil Buckendorf's First Brother","The Lynching","1","Bitter Tea","82","82"
"3010","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Bitter Tea","82","82"
"3011","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Bitter Tea","82","82"
"3012","Knows","Emil Buckendorf's First Brother","Sister Mary Anita Buckendorf","1","Bitter Tea","82","82"
"3016","Knows","Emil Buckendorf's First Brother","The Lynching","1","Bitter Tea","85","85"
"3024","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Bitter Tea","85","85"
"3025","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Bitter Tea","85","85"
"3026","Knows","Emil Buckendorf's First Brother","Sister Mary Anita Buckendorf","1","Bitter Tea","85","85"
"3030","Knows","Emil Buckendorf's First Brother","Cuthbert Peace","1","The Wolf","114","114"
"3034","Knows","Emil Buckendorf's First Brother","The Lynching","1","The Wolf","114","114"
"3037","Knows","Emil Buckendorf's First Brother","The Lynching","1","Nonette's Bed","243","243"
"3046","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Nonette's Bed","243","243"
"3047","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Nonette's Bed","243","243"
"3048","Knows","Emil Buckendorf's First Brother","Sister Mary Anita Buckendorf","1","Nonette's Bed","243","243"
"3052","Exchange","Emil Buckendorf's First Brother","Cuthbert Peace","1","Nonette's Bed","243","243"
"3055","Exchange","Emil Buckendorf's First Brother","Asiginak","1","Nonette's Bed","243","243"
"3059","Exchange","Emil Buckendorf's First Brother","Holy Track","1","Nonette's Bed","243","243"
"3061","Knows","Emil Buckendorf's First Brother","The Lynching","1","Walking on Air","250","250"
"3064","Exchange","Emil Buckendorf's First Brother","Cuthbert Peace","1","Walking on Air","250","250"
"3091","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","Holy Track","55","55"
"3092","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","Holy Track","55","55"
"3093","Knows","Emil Buckendorf's First Brother","Sister Mary Anita Buckendorf","1","Holy Track","55","55"
"3131","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Second Brother","1","The Wolf","114","114"
"3132","Knows","Emil Buckendorf's First Brother","Emil Buckendorf's Third Brother","1","The Wolf","114","114"
"2167","Knows","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","Town Fever","97","97"
"2226","Knows","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","The Great Drive","100","101"
"2587","Exchange","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","The Great Drive","102","103"
"2629","Knows","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","The Great Drive","104","104"
"2666","Knows","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","Batner's Powders","104","105"
"2689","Knows","Emil Buckendorf's Second Brother","B.J. Bolt","1","Batner's Powders","106","106"
"2717","Exchange","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","Batner's Powders","106","106"
"2753","Knows","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","The Emissary","106","109"
"2778","Knows","Emil Buckendorf's Second Brother","B.J. Bolt","1","The Emissary","108","108"
"2822","Knows","Emil Buckendorf's Second Brother","Emil Buckendorf's Third Brother","1","Lafayette Peace","110","110"
