,source,target,type,weight,startPage,category
2509,16.0,15.0,Directed,1,6,Knows
2510,17.0,15.0,Directed,1,6,Exchange
2510,17.0,15.0,Directed,1,7,Exchange
2510,17.0,15.0,Directed,1,8,Exchange
2510,17.0,15.0,Directed,1,9,Exchange
2511,13.0,15.0,Directed,1,7,Knows
2511,13.0,15.0,Directed,1,8,Knows
2512,3.0,15.0,Directed,1,12,Exchange
2513,9.0,15.0,Directed,1,12,Knows
2514,3.0,15.0,Directed,1,13,Exchange
2515,34.0,15.0,Directed,1,15,Knows
2516,3.0,15.0,Directed,1,17,Exchange
2516,3.0,15.0,Directed,1,18,Exchange
2516,3.0,15.0,Directed,1,19,Exchange
2517,34.0,15.0,Directed,1,17,Exchange
2518,50.0,15.0,Directed,1,17,Knows
2519,72.0,15.0,Directed,1,17,Knows of
2519,72.0,15.0,Directed,1,18,Knows of
2520,43.0,15.0,Directed,1,18,Knows
2521,34.0,15.0,Directed,1,18,Knows
2521,34.0,15.0,Directed,1,19,Knows
2522,16.0,15.0,Directed,1,19,Knows
2523,19.0,15.0,Directed,1,19,Knows
2524,20.0,15.0,Directed,1,19,Knows
2525,86.0,15.0,Directed,1,19,Knows
2526,42.0,15.0,Directed,1,19,Knows
2527,16.0,15.0,Directed,1,19,Knows
2528,18.0,15.0,Directed,1,19,Knows
2529,17.0,15.0,Directed,1,19,Knows
2530,34.0,15.0,Directed,1,19,Knows
2531,96.0,15.0,Directed,1,21,Knows
2532,95.0,15.0,Directed,1,21,Knows
2533,61.0,15.0,Directed,1,21,Knows
2533,61.0,15.0,Directed,1,22,Knows
2533,61.0,15.0,Directed,1,23,Knows
2534,9.0,15.0,Directed,1,21,Knows
2535,16.0,15.0,Directed,1,22,Exchange
2535,16.0,15.0,Directed,1,23,Exchange
2535,16.0,15.0,Directed,1,24,Exchange
2536,102.0,15.0,Directed,1,22,Exchange
2536,102.0,15.0,Directed,1,23,Exchange
2537,19.0,15.0,Directed,1,22,Knows
2538,103.0,15.0,Directed,1,23,Exchange
2538,103.0,15.0,Directed,1,24,Exchange
2538,103.0,15.0,Directed,1,25,Exchange
2538,103.0,15.0,Directed,1,26,Exchange
2539,61.0,15.0,Directed,1,24,Exchange
2539,61.0,15.0,Directed,1,25,Exchange
2539,61.0,15.0,Directed,1,26,Exchange
2540,103.0,15.0,Directed,1,28,Exchange
2541,61.0,15.0,Directed,1,30,Exchange
2542,110.0,15.0,Directed,1,30,Knows
2543,111.0,15.0,Directed,1,30,Knows
2544,18.0,15.0,Directed,1,31,Exchange
2545,103.0,15.0,Directed,1,32,Exchange
2545,103.0,15.0,Directed,1,33,Exchange
2545,103.0,15.0,Directed,1,34,Exchange
2546,61.0,15.0,Directed,1,32,Exchange
2546,61.0,15.0,Directed,1,33,Exchange
2546,61.0,15.0,Directed,1,34,Exchange
2547,27.0,15.0,Directed,1,34,Knows
2547,27.0,15.0,Directed,1,35,Knows
2547,27.0,15.0,Directed,1,36,Knows
2548,16.0,15.0,Directed,1,33,Knows
2549,18.0,15.0,Directed,1,35,Exchange
2549,18.0,15.0,Directed,1,36,Exchange
2550,16.0,15.0,Directed,1,35,Knows
2550,16.0,15.0,Directed,1,36,Knows
2551,131.0,15.0,Directed,1,36,Knows
2552,103.0,15.0,Directed,1,36,Knows
2553,103.0,15.0,Directed,1,37,Exchange
2553,103.0,15.0,Directed,1,38,Exchange
2553,103.0,15.0,Directed,1,39,Exchange
2553,103.0,15.0,Directed,1,40,Exchange
2553,103.0,15.0,Directed,1,41,Exchange
2554,9.0,15.0,Directed,1,37,Knows
2555,95.0,15.0,Directed,1,37,Knows
2556,,15.0,Directed,1,37,Knows
2557,17.0,15.0,Directed,1,37,Exchange
2557,17.0,15.0,Directed,1,38,Exchange
2557,17.0,15.0,Directed,1,39,Exchange
2558,134.0,15.0,Directed,1,41,Knows
2559,18.0,15.0,Directed,1,42,Knows
2560,103.0,15.0,Directed,1,42,Knows
2561,95.0,15.0,Directed,1,42,Knows
2562,15.0,16.0,Directed,1,7,Exchange
2563,15.0,16.0,Directed,1,8,Knows
2564,17.0,16.0,Directed,1,8,Knows
2565,19.0,16.0,Directed,1,9,Knows
2566,18.0,16.0,Directed,1,10,Knows
2567,18.0,16.0,Directed,1,19,Knows
2568,17.0,16.0,Directed,1,19,Knows
2569,18.0,16.0,Directed,1,19,Knows
2570,17.0,16.0,Directed,1,19,Knows
2571,18.0,16.0,Directed,1,21,Knows
2572,34.0,16.0,Directed,1,22,Knows
2573,18.0,16.0,Directed,1,24,Knows
2574,17.0,16.0,Directed,1,26,Exchange
2575,103.0,16.0,Directed,1,26,Exchange
2575,103.0,16.0,Directed,1,27,Exchange
2576,15.0,16.0,Directed,1,27,Knows
2577,61.0,16.0,Directed,1,27,Knows
2578,17.0,16.0,Directed,1,27,Knows
2579,18.0,16.0,Directed,1,31,Exchange
2580,17.0,16.0,Directed,1,31,Knows
2581,15.0,16.0,Directed,1,31,Exchange
2582,103.0,16.0,Directed,1,31,Knows
2583,113.0,16.0,Directed,1,32,Knows
2584,27.0,16.0,Directed,1,34,Knows
2585,18.0,16.0,Directed,1,36,Knows
2586,17.0,16.0,Directed,1,36,Knows
2587,103.0,16.0,Directed,1,36,Knows
2588,15.0,16.0,Directed,1,42,Knows
2589,3.0,16.0,Directed,1,43,Knows
2590,17.0,16.0,Directed,1,43,Knows
2591,3.0,17.0,Directed,1,11,Knows
2592,18.0,17.0,Directed,1,12,Knows
2593,19.0,17.0,Directed,1,23,Knows
2594,15.0,17.0,Directed,1,23,Knows
2595,61.0,17.0,Directed,1,23,Knows
2596,103.0,17.0,Directed,1,24,Knows
2597,61.0,17.0,Directed,1,25,Exchange
2597,61.0,17.0,Directed,1,26,Exchange
2598,15.0,17.0,Directed,1,25,Exchange
2598,15.0,17.0,Directed,1,26,Exchange
2599,103.0,17.0,Directed,1,25,Exchange
2599,103.0,17.0,Directed,1,26,Exchange
2600,103.0,17.0,Directed,1,28,Knows
2601,15.0,17.0,Directed,1,28,Knows
2602,18.0,17.0,Directed,1,28,Knows
2602,18.0,17.0,Directed,1,29,Knows
2603,19.0,17.0,Directed,1,28,Knows
2603,19.0,17.0,Directed,1,29,Knows
2604,105.0,17.0,Directed,1,28,Knows
2605,106.0,17.0,Directed,1,28,Knows
2606,31.0,17.0,Directed,1,28,Knows
2607,107.0,17.0,Directed,1,28,Knows
2608,16.0,17.0,Directed,1,28,Exchange
2609,18.0,17.0,Directed,1,30,Exchange
2610,103.0,17.0,Directed,1,32,Knows
2611,19.0,17.0,Directed,1,32,Knows
2612,15.0,17.0,Directed,1,35,Knows
2612,15.0,17.0,Directed,1,36,Knows
2613,18.0,17.0,Directed,1,35,Knows
2613,18.0,17.0,Directed,1,36,Knows
2614,103.0,17.0,Directed,1,36,Exchange
2614,103.0,17.0,Directed,1,37,Exchange
2615,61.0,17.0,Directed,1,37,Exchange
2615,61.0,17.0,Directed,1,38,Exchange
2615,61.0,17.0,Directed,1,39,Exchange
2616,103.0,17.0,Directed,1,38,Exchange
2616,103.0,17.0,Directed,1,39,Exchange
2616,103.0,17.0,Directed,1,40,Exchange
2616,103.0,17.0,Directed,1,41,Exchange
2617,3.0,17.0,Directed,1,41,Exchange
2618,32.0,17.0,Directed,1,43,Knows
2618,32.0,17.0,Directed,1,44,Knows
2619,3.0,18.0,Directed,1,6,Knows
2619,3.0,18.0,Directed,1,7,Knows
2619,3.0,18.0,Directed,1,8,Knows
2619,3.0,18.0,Directed,1,9,Knows
2620,17.0,18.0,Directed,1,6,Knows
2620,17.0,18.0,Directed,1,7,Knows
2620,17.0,18.0,Directed,1,8,Knows
2621,16.0,18.0,Directed,1,8,Knows
2621,16.0,18.0,Directed,1,9,Knows
2622,15.0,18.0,Directed,1,8,Knows
2623,26.0,18.0,Directed,1,9,Knows
2624,27.0,18.0,Directed,1,9,Knows
2625,29.0,18.0,Directed,1,9,Knows
2626,3.0,18.0,Directed,1,11,Knows
2627,33.0,18.0,Directed,1,11,Knows
2628,17.0,18.0,Directed,1,19,Knows
2629,17.0,18.0,Directed,1,19,Knows
2630,19.0,18.0,Directed,1,28,Knows
2630,19.0,18.0,Directed,1,29,Knows
2631,103.0,18.0,Directed,1,31,Knows
2632,27.0,18.0,Directed,1,35,Knows
2633,26.0,18.0,Directed,1,35,Knows
2634,128.0,18.0,Directed,1,35,Knows
2635,22.0,19.0,Directed,1,9,Exchange
2636,34.0,19.0,Directed,1,22,Knows
2637,21.0,20.0,Directed,1,9,Exchange
2638,23.0,20.0,Directed,1,9,Exchange
2639,27.0,26.0,Directed,1,9,Exchange
2640,28.0,26.0,Directed,1,9,Exchange
2641,26.0,27.0,Directed,1,35,Knows
2642,128.0,27.0,Directed,1,35,Knows
2643,129.0,27.0,Directed,1,35,Knows
2644,30.0,29.0,Directed,1,9,Knows
2645,32.0,31.0,Directed,1,10,Exchange
2646,3.0,31.0,Directed,1,10,Exchange
2647,3.0,31.0,Directed,1,13,Exchange
2648,3.0,31.0,Directed,1,15,Exchange
2649,32.0,31.0,Directed,1,43,Exchange
2650,135.0,31.0,Directed,1,44,Knows
2651,3.0,31.0,Directed,1,45,Knows
2652,135.0,31.0,Directed,1,47,Knows
2653,32.0,31.0,Directed,1,47,Knows
2654,32.0,31.0,Directed,1,48,Exchange
2654,32.0,31.0,Directed,1,49,Exchange
2655,135.0,31.0,Directed,1,49,Exchange
2656,3.0,31.0,Directed,1,51,Exchange
2656,3.0,31.0,Directed,1,52,Exchange
2657,32.0,31.0,Directed,1,51,Exchange
2657,32.0,31.0,Directed,1,52,Exchange
2658,3.0,32.0,Directed,1,13,Exchange
2659,135.0,32.0,Directed,1,47,Knows
2660,140.0,32.0,Directed,1,48,Knows
2661,15.0,34.0,Directed,1,11,Knows
2662,35.0,34.0,Directed,1,11,Exchange
2663,15.0,34.0,Directed,1,12,Knows
2664,35.0,34.0,Directed,1,12,Knows
2665,37.0,34.0,Directed,1,12,Knows
2666,15.0,34.0,Directed,1,13,Knows
2667,16.0,34.0,Directed,1,19,Knows
2668,19.0,34.0,Directed,1,19,Knows
2669,20.0,34.0,Directed,1,19,Knows
2670,86.0,34.0,Directed,1,19,Knows
2671,37.0,35.0,Directed,1,12,Knows
2672,15.0,42.0,Directed,1,16,Exchange
2673,34.0,42.0,Directed,1,16,Exchange
2674,43.0,42.0,Directed,1,16,Knows
2675,15.0,42.0,Directed,1,17,Exchange
2675,15.0,42.0,Directed,1,18,Exchange
2676,34.0,42.0,Directed,1,17,Exchange
2676,34.0,42.0,Directed,1,18,Exchange
2677,72.0,42.0,Directed,1,17,Exchange
2677,72.0,42.0,Directed,1,18,Exchange
2678,43.0,42.0,Directed,1,18,Exchange
2679,73.0,42.0,Directed,1,18,Exchange
2680,43.0,42.0,Directed,1,19,Knows
2681,87.0,42.0,Directed,1,19,Knows
2682,72.0,43.0,Directed,1,18,Exchange
2683,73.0,43.0,Directed,1,18,Exchange
2684,49.0,45.0,Directed,1,17,Knows
2685,50.0,46.0,Directed,1,17,Knows
2686,50.0,47.0,Directed,1,17,Knows
2687,50.0,48.0,Directed,1,17,Knows
2688,50.0,49.0,Directed,1,17,Knows
2689,52.0,51.0,Directed,1,138,Exchange
2690,52.0,51.0,Directed,1,140,Exchange
2691,5.0,51.0,Directed,1,141,Exchange
2691,5.0,51.0,Directed,1,142,Exchange
2691,5.0,51.0,Directed,1,143,Exchange
2691,5.0,51.0,Directed,1,144,Exchange
2691,5.0,51.0,Directed,1,145,Exchange
2692,60.0,51.0,Directed,1,142,Knows
2693,58.0,51.0,Directed,1,141,Exchange
2693,58.0,51.0,Directed,1,142,Exchange
2693,58.0,51.0,Directed,1,143,Exchange
2693,58.0,51.0,Directed,1,144,Exchange
2694,75.0,51.0,Directed,1,142,Knows
2694,75.0,51.0,Directed,1,143,Knows
2694,75.0,51.0,Directed,1,144,Knows
2695,60.0,51.0,Directed,1,143,Exchange
2696,60.0,51.0,Directed,1,144,Knows
2697,59.0,51.0,Directed,1,144,Knows
2698,76.0,51.0,Directed,1,144,Knows
2698,76.0,51.0,Directed,1,145,Knows
2699,5.0,51.0,Directed,1,147,Exchange
2699,5.0,51.0,Directed,1,148,Exchange
2699,5.0,51.0,Directed,1,149,Exchange
2699,5.0,51.0,Directed,1,150,Exchange
2699,5.0,51.0,Directed,1,151,Exchange
2699,5.0,51.0,Directed,1,152,Exchange
2699,5.0,51.0,Directed,1,153,Exchange
2699,5.0,51.0,Directed,1,154,Exchange
2699,5.0,51.0,Directed,1,155,Exchange
2699,5.0,51.0,Directed,1,156,Exchange
2699,5.0,51.0,Directed,1,157,Exchange
2700,78.0,51.0,Directed,1,147,Knows
2700,78.0,51.0,Directed,1,148,Knows
2700,78.0,51.0,Directed,1,149,Knows
2700,78.0,51.0,Directed,1,150,Knows
2701,79.0,51.0,Directed,1,147,Knows
2701,79.0,51.0,Directed,1,148,Knows
2701,79.0,51.0,Directed,1,149,Knows
2701,79.0,51.0,Directed,1,150,Knows
2702,80.0,51.0,Directed,1,148,Knows
2703,81.0,51.0,Directed,1,148,Knows
2704,82.0,51.0,Directed,1,148,Knows
2705,83.0,51.0,Directed,1,148,Knows
2706,84.0,51.0,Directed,1,149,Knows of
2706,84.0,51.0,Directed,1,150,Knows of
2707,85.0,51.0,Directed,1,149,Knows of
2707,85.0,51.0,Directed,1,150,Knows of
2708,83.0,51.0,Directed,1,149,Exchange
2709,53.0,51.0,Directed,1,149,Knows
2710,52.0,51.0,Directed,1,149,Knows
2711,53.0,51.0,Directed,1,150,Exchange
2712,52.0,51.0,Directed,1,150,Exchange
2713,8.0,51.0,Directed,1,150,Knows
2713,8.0,51.0,Directed,1,151,Knows
2714,53.0,51.0,Directed,1,151,Knows
2714,53.0,51.0,Directed,1,152,Knows
2714,53.0,51.0,Directed,1,153,Knows
2715,52.0,51.0,Directed,1,151,Knows
2716,52.0,51.0,Directed,1,153,Exchange
2717,8.0,51.0,Directed,1,153,Knows
2718,114.0,51.0,Directed,1,153,Knows
2719,83.0,51.0,Directed,1,153,Knows
2720,78.0,51.0,Directed,1,154,Knows
2721,52.0,51.0,Directed,1,155,Exchange
2722,116.0,51.0,Directed,1,155,Knows
2723,117.0,51.0,Directed,1,158,Knows
2724,5.0,51.0,Directed,1,159,Exchange
2724,5.0,51.0,Directed,1,160,Exchange
2724,5.0,51.0,Directed,1,161,Exchange
2724,5.0,51.0,Directed,1,162,Exchange
2725,75.0,51.0,Directed,1,159,Knows
2726,60.0,51.0,Directed,1,159,Knows
2727,80.0,51.0,Directed,1,160,Knows
2728,81.0,51.0,Directed,1,160,Knows
2728,81.0,51.0,Directed,1,161,Knows
2729,82.0,51.0,Directed,1,160,Knows
2729,82.0,51.0,Directed,1,161,Knows
2730,78.0,51.0,Directed,1,161,Exchange
2730,78.0,51.0,Directed,1,162,Exchange
2731,79.0,51.0,Directed,1,161,Exchange
2731,79.0,51.0,Directed,1,162,Exchange
2732,78.0,51.0,Directed,1,166,Knows
2732,78.0,51.0,Directed,1,167,Knows
2732,78.0,51.0,Directed,1,168,Knows
2732,78.0,51.0,Directed,1,169,Knows
2733,79.0,51.0,Directed,1,166,Knows
2733,79.0,51.0,Directed,1,167,Knows
2734,124.0,51.0,Directed,1,167,Knows
2735,5.0,51.0,Directed,1,169,Exchange
2735,5.0,51.0,Directed,1,170,Exchange
2736,79.0,51.0,Directed,1,169,Knows
2737,125.0,51.0,Directed,1,170,Knows
2738,78.0,51.0,Directed,1,172,Knows
2739,79.0,51.0,Directed,1,172,Knows
2740,119.0,51.0,Directed,1,173,Knows
2741,120.0,51.0,Directed,1,173,Knows
2742,8.0,52.0,Directed,1,139,Knows
2743,53.0,52.0,Directed,1,147,Knows
2743,53.0,52.0,Directed,1,148,Knows
2743,53.0,52.0,Directed,1,149,Knows
2743,53.0,52.0,Directed,1,150,Knows
2743,53.0,52.0,Directed,1,151,Knows
2743,53.0,52.0,Directed,1,152,Knows
2743,53.0,52.0,Directed,1,153,Knows
2744,51.0,52.0,Directed,1,148,Knows
2745,78.0,52.0,Directed,1,150,Knows
2746,79.0,52.0,Directed,1,150,Knows
2747,8.0,52.0,Directed,1,150,Knows
2747,8.0,52.0,Directed,1,151,Knows
2748,8.0,52.0,Directed,1,153,Exchange
2749,51.0,52.0,Directed,1,157,Knows
2750,52.0,53.0,Directed,1,139,Knows
2751,8.0,53.0,Directed,1,139,Knows
2752,52.0,53.0,Directed,1,146,Knows
2753,51.0,53.0,Directed,1,148,Knows
2754,78.0,53.0,Directed,1,150,Knows
2755,79.0,53.0,Directed,1,150,Knows
2756,84.0,53.0,Directed,1,150,Knows
2757,85.0,53.0,Directed,1,150,Knows
2758,8.0,53.0,Directed,1,150,Knows
2758,8.0,53.0,Directed,1,151,Knows
2759,83.0,53.0,Directed,1,152,Knows
2759,83.0,53.0,Directed,1,153,Knows
2760,8.0,53.0,Directed,1,155,Knows
2761,52.0,53.0,Directed,1,158,Knows
2762,56.0,55.0,Directed,1,140,Knows
2763,57.0,55.0,Directed,1,140,Knows
2764,57.0,56.0,Directed,1,140,Knows
2765,5.0,59.0,Directed,1,141,Exchange
2766,51.0,59.0,Directed,1,141,Knows
2767,76.0,59.0,Directed,1,144,Knows
2767,76.0,59.0,Directed,1,145,Knows
2767,76.0,59.0,Directed,1,146,Knows
2768,58.0,60.0,Directed,1,142,Knows
2768,58.0,60.0,Directed,1,143,Knows
2768,58.0,60.0,Directed,1,144,Knows
2769,5.0,60.0,Directed,1,142,Knows
2769,5.0,60.0,Directed,1,143,Knows
2769,5.0,60.0,Directed,1,144,Knows
2770,9.0,61.0,Directed,1,21,Knows
2771,102.0,61.0,Directed,1,22,Exchange
2771,102.0,61.0,Directed,1,23,Exchange
2772,16.0,61.0,Directed,1,22,Knows
2773,19.0,61.0,Directed,1,22,Knows
2774,103.0,61.0,Directed,1,23,Exchange
2774,103.0,61.0,Directed,1,24,Exchange
2774,103.0,61.0,Directed,1,25,Exchange
2774,103.0,61.0,Directed,1,26,Exchange
2775,110.0,61.0,Directed,1,30,Knows
2776,111.0,61.0,Directed,1,30,Knows
2777,103.0,61.0,Directed,1,32,Exchange
2777,103.0,61.0,Directed,1,33,Exchange
2777,103.0,61.0,Directed,1,34,Exchange
2778,16.0,61.0,Directed,1,33,Knows
2779,16.0,61.0,Directed,1,34,Exchange
2780,132.0,61.0,Directed,1,36,Knows
2781,15.0,61.0,Directed,1,37,Exchange
2781,15.0,61.0,Directed,1,38,Exchange
2781,15.0,61.0,Directed,1,39,Exchange
2781,15.0,61.0,Directed,1,40,Exchange
2781,15.0,61.0,Directed,1,41,Exchange
2782,103.0,61.0,Directed,1,37,Exchange
2782,103.0,61.0,Directed,1,38,Exchange
2782,103.0,61.0,Directed,1,39,Exchange
2782,103.0,61.0,Directed,1,40,Exchange
2782,103.0,61.0,Directed,1,41,Exchange
2783,134.0,61.0,Directed,1,41,Knows
2784,50.0,63.0,Directed,1,17,Knows
2785,64.0,63.0,Directed,1,17,Knows
2786,65.0,63.0,Directed,1,17,Knows
2787,66.0,63.0,Directed,1,17,Knows
2788,68.0,63.0,Directed,1,17,Knows
2789,67.0,63.0,Directed,1,17,Knows
2790,46.0,63.0,Directed,1,17,Knows
2791,48.0,63.0,Directed,1,17,Knows
2792,47.0,63.0,Directed,1,17,Knows
2793,15.0,63.0,Directed,1,17,Knows
2794,70.0,63.0,Directed,1,17,Knows
2795,50.0,64.0,Directed,1,17,Knows
2796,65.0,64.0,Directed,1,17,Knows
2797,66.0,64.0,Directed,1,17,Knows
2798,68.0,64.0,Directed,1,17,Knows
2799,67.0,64.0,Directed,1,17,Knows
2800,46.0,64.0,Directed,1,17,Knows
2801,48.0,64.0,Directed,1,17,Knows
2802,47.0,64.0,Directed,1,17,Knows
2803,15.0,64.0,Directed,1,17,Knows
2804,70.0,64.0,Directed,1,17,Knows
2805,50.0,65.0,Directed,1,17,Knows
2806,66.0,65.0,Directed,1,17,Knows
2807,68.0,65.0,Directed,1,17,Knows
2808,67.0,65.0,Directed,1,17,Knows
2809,46.0,65.0,Directed,1,17,Knows
2810,48.0,65.0,Directed,1,17,Knows
2811,47.0,65.0,Directed,1,17,Knows
2812,15.0,65.0,Directed,1,17,Knows
2813,50.0,66.0,Directed,1,17,Knows
2814,68.0,66.0,Directed,1,17,Knows
2815,67.0,66.0,Directed,1,17,Knows
2816,46.0,66.0,Directed,1,17,Knows
2817,48.0,66.0,Directed,1,17,Knows
2818,47.0,66.0,Directed,1,17,Knows
2819,15.0,66.0,Directed,1,17,Knows
2820,70.0,66.0,Directed,1,17,Knows
2821,50.0,67.0,Directed,1,17,Knows
2822,46.0,67.0,Directed,1,17,Knows
2823,48.0,67.0,Directed,1,17,Knows
2824,47.0,67.0,Directed,1,17,Knows
2825,15.0,67.0,Directed,1,17,Knows
2826,70.0,67.0,Directed,1,17,Knows
2827,50.0,68.0,Directed,1,17,Knows
2828,67.0,68.0,Directed,1,17,Knows
2829,46.0,68.0,Directed,1,17,Knows
2830,48.0,68.0,Directed,1,17,Knows
2831,47.0,68.0,Directed,1,17,Knows
2832,15.0,68.0,Directed,1,17,Knows
2833,70.0,68.0,Directed,1,17,Knows
2834,50.0,70.0,Directed,1,17,Knows
2835,46.0,70.0,Directed,1,17,Knows
2836,48.0,70.0,Directed,1,17,Knows
2837,47.0,70.0,Directed,1,17,Knows
2838,15.0,70.0,Directed,1,17,Knows
2839,69.0,71.0,Directed,1,17,Knows
2840,69.0,72.0,Directed,1,17,Knows
2841,58.0,75.0,Directed,1,142,Knows
2841,58.0,75.0,Directed,1,143,Knows
2841,58.0,75.0,Directed,1,144,Knows
2842,5.0,75.0,Directed,1,142,Knows
2842,5.0,75.0,Directed,1,143,Knows
2842,5.0,75.0,Directed,1,144,Knows
2843,5.0,77.0,Directed,1,145,Exchange
2844,76.0,77.0,Directed,1,145,Knows
2845,79.0,78.0,Directed,1,147,Knows
2845,79.0,78.0,Directed,1,148,Knows
2845,79.0,78.0,Directed,1,149,Knows
2845,79.0,78.0,Directed,1,150,Knows
2846,79.0,78.0,Directed,1,155,Knows
2846,79.0,78.0,Directed,1,156,Knows
2847,79.0,78.0,Directed,1,161,Knows
2847,79.0,78.0,Directed,1,162,Knows
2847,79.0,78.0,Directed,1,163,Knows
2847,79.0,78.0,Directed,1,164,Knows
2848,79.0,78.0,Directed,1,166,Knows
2848,79.0,78.0,Directed,1,167,Knows
2848,79.0,78.0,Directed,1,168,Knows
2848,79.0,78.0,Directed,1,169,Knows
2848,79.0,78.0,Directed,1,170,Knows
2849,79.0,78.0,Directed,1,172,Knows
2849,79.0,78.0,Directed,1,173,Knows
2849,79.0,78.0,Directed,1,174,Knows
2850,127.0,78.0,Directed,1,174,Knows
2850,127.0,78.0,Directed,1,175,Knows
2851,51.0,78.0,Directed,1,175,Exchange
2852,5.0,79.0,Directed,1,174,Exchange
2853,127.0,79.0,Directed,1,174,Knows
2853,127.0,79.0,Directed,1,175,Knows
2854,81.0,80.0,Directed,1,148,Knows
2855,81.0,80.0,Directed,1,160,Knows
2856,82.0,80.0,Directed,1,160,Knows
2857,82.0,81.0,Directed,1,160,Knows
2858,85.0,84.0,Directed,1,149,Knows
2859,89.0,88.0,Directed,1,19,Knows
2860,90.0,89.0,Directed,1,19,Knows
2861,109.0,94.0,Directed,1,30,Knows
2862,110.0,94.0,Directed,1,30,Knows
2863,111.0,94.0,Directed,1,30,Knows
2864,94.0,95.0,Directed,1,21,Knows
2865,61.0,95.0,Directed,1,21,Knows
2866,9.0,95.0,Directed,1,21,Knows
2867,97.0,95.0,Directed,1,21,Knows
2868,98.0,95.0,Directed,1,21,Knows
2869,99.0,95.0,Directed,1,21,Knows
2870,100.0,95.0,Directed,1,21,Knows
2871,95.0,96.0,Directed,1,21,Knows
2872,94.0,96.0,Directed,1,21,Knows
2873,61.0,96.0,Directed,1,21,Knows
2874,9.0,96.0,Directed,1,21,Knows
2874,9.0,96.0,Directed,1,22,Knows
2875,97.0,96.0,Directed,1,21,Knows
2876,98.0,96.0,Directed,1,21,Knows
2877,99.0,96.0,Directed,1,21,Knows
2878,100.0,96.0,Directed,1,21,Knows
2878,100.0,96.0,Directed,1,22,Knows
2879,16.0,103.0,Directed,1,23,Knows
2879,16.0,103.0,Directed,1,24,Knows
2880,18.0,103.0,Directed,1,24,Knows
2881,61.0,103.0,Directed,1,27,Knows
2882,15.0,103.0,Directed,1,27,Knows
2883,119.0,118.0,Directed,1,160,Knows
2884,120.0,118.0,Directed,1,160,Knows
2885,120.0,119.0,Directed,1,160,Knows
2886,120.0,119.0,Directed,1,173,Knows
2887,120.0,119.0,Directed,1,177,Knows
2888,51.0,122.0,Directed,1,165,Knows
2889,117.0,122.0,Directed,1,165,Knows
2890,126.0,124.0,Directed,1,171,Knows
2891,126.0,124.0,Directed,1,173,Knows
2891,126.0,124.0,Directed,1,174,Knows
2892,122.0,125.0,Directed,1,171,Exchange
2893,79.0,127.0,Directed,1,177,Knows
2894,129.0,130.0,Directed,1,35,Knows
2895,32.0,135.0,Directed,1,44,Knows
2895,32.0,135.0,Directed,1,45,Knows
2896,139.0,135.0,Directed,1,45,Knows
2897,70.0,135.0,Directed,1,46,Knows
2898,18.0,135.0,Directed,1,49,Knows of
2899,32.0,135.0,Directed,1,49,Exchange
2900,32.0,135.0,Directed,1,52,Exchange
2900,32.0,135.0,Directed,1,53,Exchange
