id,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page,End Page
1502,"Knows of","Bobby Ngu","Xiayue's Brother","1","40: Social Security - I-5","230","230"
1503,"Knows","Xiayue","Xiayue's Brother","1","40: Social Security - I-5","229","230"
1504,"Knows of","Bobby Ngu","Wah Ching","1","40: Social Security - I-5","230","230"
1505,"Knows","Arcangel/El Gran Mojado","Rodriguez's oldest son","0","23: To Labor - East & West Forever","146","147"
1506,"Exchange","Rodriguez","Rodriguez's oldest son","1","23: To Labor - East & West Forever","146","147"
1507,"Knows","Arcangel/El Gran Mojado","Rodriguez's middle son","0","23: To Labor - East & West Forever","147","147"
1508,"Exchange","Bobby Ngu","Gabriel Balboa","1","40: Social Security - I-5","231","231"
1509,"Knows","Rodriguez","Rodriguez's middle son","1","23: To Labor - East & West Forever","147","147"
1510,"Knows","Gabriel Balboa","Rafaela Cortés","1","40: Social Security - I-5","231","231"
1511,"Knows","Gabriel Balboa","Sol","1","40: Social Security - I-5","231","231"
1512,"Knows","Bobby Ngu","Rafaela Cortés","1","40: Social Security - I-5","231","231"
1513,"Knows","Bobby Ngu","Sol","1","40: Social Security - I-5","231","231"
1514,"Knows of","Gabriel Balboa","Hernando (Dona Maria's son)","1","40: Social Security - I-5","231","231"
1515,"Knows of","Bobby Ngu","Hernando (Dona Maria's son)","0","40: Social Security - I-5","231","231"
1516,"Knows of","Bobby Ngu","Barbie","0","40: Social Security - I-5","231","231"
1517,"Knows","Arcangel/El Gran Mojado","Rodriguez's youngest son","0","23: To Labor - East & West Forever","147","147"
1518,"Knows","Arcangel/El Gran Mojado","Emiliano Zapata","0","23: To Labor - East & West Forever","147","148"
