source,target,type,weight,startPage,category
82,479,Directed,1,134,Knows
82,457,Directed,1,134,Knows
82,469,Directed,1,135,Exchange
82,469,Directed,1,136,Exchange
82,138,Directed,1,136,Knows
82,67,Directed,1,136,Knows
82,81,Directed,1,136,Knows
83,155,Directed,1,168,Exchange
83,155,Directed,1,170,Knows
83,155,Directed,1,171,Knows
83,263,Directed,1,170,Knows
83,146,Directed,1,170,Knows
83,146,Directed,1,171,Knows
83,146,Directed,1,172,Knows
83,147,Directed,1,172,Knows
83,264,Directed,1,172,Knows
83,158,Directed,1,178,Knows
83,268,Directed,1,181,Knows
83,138,Directed,1,184,Exchange
83,471,Directed,1,119,Knows
83,472,Directed,1,119,Knows
83,486,Directed,1,144,Knows
83,487,Directed,1,144,Knows
83,488,Directed,1,144,Exchange
83,480,Directed,1,148,Knows
83,492,Directed,1,148,Knows
83,493,Directed,1,149,Knows
83,484,Directed,1,150,Knows of
83,346,Directed,1,150,Exchange
83,346,Directed,1,151,Exchange
83,481,Directed,1,150,Exchange
83,481,Directed,1,151,Exchange
83,480,Directed,1,150,Knows
83,480,Directed,1,151,Knows
83,346,Directed,1,152,Knows
83,501,Directed,1,154,Knows
83,501,Directed,1,155,Knows
83,499,Directed,1,156,Knows
83,346,Directed,1,157,Knows
83,481,Directed,1,157,Exchange
83,480,Directed,1,157,Knows
83,480,Directed,1,158,Knows
83,480,Directed,1,159,Exchange
83,480,Directed,1,160,Exchange
83,501,Directed,1,157,Knows
83,501,Directed,1,158,Knows
83,501,Directed,1,159,Knows
83,481,Directed,1,159,Exchange
83,501,Directed,1,160,Knows
83,480,Directed,1,162,Knows
83,480,Directed,1,163,Knows
83,480,Directed,1,164,Knows
83,523,Directed,1,155,Knows of
83,521,Directed,1,155,Knows
83,521,Directed,1,156,Knows
83,521,Directed,1,157,Knows
83,261,Directed,1,168,Knows
83,261,Directed,1,169,Knows
83,530,Directed,1,181,Knows
84,132,Directed,1,39,Knows of
84,133,Directed,1,39,Knows of
84,134,Directed,1,39,Knows of
84,85,Directed,1,39,Exchange
84,252,Directed,1,40,Knows
84,86,Directed,1,39,Knows
84,86,Directed,1,40,Knows
84,67,Directed,1,39,Knows
84,67,Directed,1,40,Knows
84,238,Directed,1,41,Exchange
84,244,Directed,1,44,Knows
84,245,Directed,1,44,Knows
84,253,Directed,1,40,Knows
84,135,Directed,1,39,Knows of
84,247,Directed,1,45,Exchange
84,248,Directed,1,45,Exchange
84,249,Directed,1,45,Exchange
