Relative Order,Event Name,Start Date,End Date,Is Approximate?,Narrator,Start Page,End Page,Start Date TT,End Date TT,Start Page TT,End Page TT,Is Approximate TT?,Evidence,id_x,Novel_x,Duration,Preceding Event,id_y,Container,TT Description,id,Novel_y,Preceding t-t
,"Cholly goes to find his Dad in Macon, and his Dad rejects him",1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),152,152,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",217,The Bluest Eye,0,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,591,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,"Cholly goes to find his Dad in Macon, and his Dad rejects him",1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),153,153,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",217,The Bluest Eye,0,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,592,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,"Cholly goes to find his Dad in Macon, and his Dad rejects him",1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),154,154,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",217,The Bluest Eye,0,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,593,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,"Cholly goes to find his Dad in Macon, and his Dad rejects him",1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),155,155,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",217,The Bluest Eye,0,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,594,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly passes away,1941-06-22,1941-12-22,T,Claudia (narrator),6,6,1943-01-01,1993-01-01,5,6,T,"""Cholly died in the workhouse"" (205), has to be after he impregnates Pecola",236,The Bluest Eye,1,Pecola asks Soaphead Church for blue eyes,654,"""Quiet as it's kept, there were no marigolds in the fall of 1941."" [Prologue]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly passes away,1941-06-22,1941-12-22,T,Pecola Breedlove,200,200,1941-09-01,1941-09-22,193,204,T,"""Cholly died in the workhouse"" (205), has to be after he impregnates Pecola",236,The Bluest Eye,1,Pecola asks Soaphead Church for blue eyes,655,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly passes away,1941-06-22,1941-12-22,T,Claudia (narrator),205,205,1943-01-01,1993-01-01,204,204,T,"""Cholly died in the workhouse"" (205), has to be after he impregnates Pecola",236,The Bluest Eye,1,Pecola asks Soaphead Church for blue eyes,656,"""So it was.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Claudia (narrator),5,5,1943-01-01,1993-01-01,5,6,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,638,"""Quiet as it's kept, there were no marigolds in the fall of 1941."" [Prologue]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Claudia (narrator),6,6,1943-01-01,1993-01-01,5,6,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,639,"""Quiet as it's kept, there were no marigolds in the fall of 1941."" [Prologue]",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),161,161,,,,,,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,640,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),162,162,,,,,,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,641,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,3rd Person Narrator (The Bluest Eye),163,163,,,,,,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,642,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Claudia (narrator),188,188,1943-01-01,1993-01-01,187,192,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,647,"""I have only to break into the tightness of a strawberry and I see summer-its dust and lowering skies.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Claudia (narrator),189,189,1943-01-01,1993-01-01,187,192,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,643,"""I have only to break into the tightness of a strawberry and I see summer-its dust and lowering skies.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Claudia (narrator),190,190,1943-01-01,1993-01-01,187,192,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,648,"""I have only to break into the tightness of a strawberry and I see summer-its dust and lowering skies.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Pecola Breedlove,199,199,1941-09-01,1941-09-22,193,204,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,644,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Pecola Breedlove,201,201,1941-09-01,1941-09-22,193,204,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,645,"""How many times a minute are you going to look inside that old thing?""","September, 1941 (Pecola)",51,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly rapes Pecola and impregnates her,1941-03-20,1941-06-21,T,Claudia (narrator),206,206,1943-01-01,1993-01-01,204,204,T,"""in the thin light of spring""(161)",234,The Bluest Eye,1,Pecola knocks over her Mother’s cobbler at the Fisher’s house,646,"""So it was.""",Not before 1943 (Claudia),47,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly's Mother abandons him,1903-01-01,1904-01-01,T,3rd Person Narrator (The Bluest Eye),132,132,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""When Cholly was four days old, his mother wrapped him in two bankets and one newspaper and placed him on a junk heap by the railroad"" (132)",214,The Bluest Eye,1,_NO PRECEDING EVENT,576,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly's Mother abandons him,1903-01-01,1904-01-01,T,3rd Person Narrator (The Bluest Eye),133,133,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""When Cholly was four days old, his mother wrapped him in two bankets and one newspaper and placed him on a junk heap by the railroad"" (132)",214,The Bluest Eye,1,_NO PRECEDING EVENT,578,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly's Mother abandons him,1903-01-01,1904-01-01,T,3rd Person Narrator (The Bluest Eye),142,142,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes* ""When Cholly was four days old, his mother wrapped him in two bankets and one newspaper and placed him on a junk heap by the railroad"" (132)",214,The Bluest Eye,1,_NO PRECEDING EVENT,577,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),42,42,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes*""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",216,The Bluest Eye,1,Aunt Jimmy passes away,586,"""The Breedloves did not live in the storefront..."" [Autumn 3]","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),147,147,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes*""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",216,The Bluest Eye,1,Aunt Jimmy passes away,587,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),148,148,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes*""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",216,The Bluest Eye,1,Aunt Jimmy passes away,588,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),149,149,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes*""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",216,The Bluest Eye,1,Aunt Jimmy passes away,589,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),156,156,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes*""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",216,The Bluest Eye,1,Aunt Jimmy passes away,595,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Cholly’s ‘rape’ by White men and the 'almost-rape’ of Darlene,1903-01-01,1918-01-01,T,3rd Person Narrator (The Bluest Eye),160,160,,,,,,"*Story time dates approximated based on limited textual evidence for visualization purposes*""It was in the spring... that Aunt Jimmy died""(135) ""he was fourteen""(154)",216,The Bluest Eye,1,Aunt Jimmy passes away,590,"""When Cholly was four days old, his mother wrapped him in two blankets and one newspaper...""","Spring, 1941 (Third Person Narrator)",48,The Bluest Eye,_CHOOSE A TELLING TIME
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),17,17,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,311,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),18,18,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,312,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),19,19,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,313,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),20,20,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,314,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),22,22,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,315,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),23,23,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,316,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),24,24,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,317,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),25,25,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,318,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),26,26,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,319,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),27,27,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,320,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),32,32,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,321,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
,Damuddy's death,1900-01-01,1900-01-01,T,Benjamin Compson (narrator),33,33,1928-04-07,1928-04-07,3,75,F,"(includes the children playing in the water, coming home, and looking in the house) Dates collected from Ross and Polk",179,The Sound and the Fury,0,_NO PRECEDING EVENT,322,"April Seventh, 1928","Luster looks for a quarter (April seventh, 1928)",40,The Sound and the Fury,Jason goes home and Quentin speaks up about Jason following her in his car (April sixth 1928)
