source,target,type,weight,startPage,category,Char 1 Name,Char 2 Name
904.0,1750.0,Undirected,1,150,,Jane Bennet,Mr. Wickham
1713.0,1757.0,Undirected,1,150,,Miss Bingley,Mrs. Gardiner
1750.0,1752.0,Undirected,1,150,,Mr. Wickham,Lady Catherine de Bourgh
904.0,1759.0,Undirected,1,150,,Jane Bennet,Maria Lucas
903.0,1757.0,Undirected,1,150,,Elizabeth Bennet,Mrs. Gardiner
904.0,1756.0,Undirected,1,150,,Jane Bennet,Mr. Gardiner
19.0,1750.0,Undirected,1,150,,Sir William Lucas,Mr. Wickham
903.0,904.0,Undirected,1,150,,Elizabeth Bennet,Jane Bennet
1713.0,1752.0,Undirected,1,150,,Miss Bingley,Lady Catherine de Bourgh
903.0,1752.0,Undirected,1,150,,Elizabeth Bennet,Lady Catherine de Bourgh
1713.0,19.0,Undirected,1,150,,Miss Bingley,Sir William Lucas
904.0,1757.0,Undirected,1,150,,Jane Bennet,Mrs. Gardiner
1752.0,1756.0,Undirected,1,150,,Lady Catherine de Bourgh,Mr. Gardiner
89.0,1756.0,Undirected,1,151,,Miss King's Grandfather,Mr. Gardiner
1756.0,1757.0,Undirected,1,151,,Mr. Gardiner,Mrs. Gardiner
903.0,1757.0,Undirected,1,151,,Elizabeth Bennet,Mrs. Gardiner
1750.0,89.0,Undirected,1,151,,Mr. Wickham,Miss King's Grandfather
903.0,1750.0,Undirected,1,151,,Elizabeth Bennet,Mr. Wickham
903.0,1751.0,Undirected,1,151,,Elizabeth Bennet,Mr. Collins
903.0,1756.0,Undirected,1,151,,Elizabeth Bennet,Mr. Gardiner
1750.0,1758.0,Undirected,1,151,,Mr. Wickham,Miss King
903.0,89.0,Undirected,1,151,,Elizabeth Bennet,Miss King's Grandfather
903.0,1758.0,Undirected,1,151,,Elizabeth Bennet,Miss King
1757.0,1758.0,Undirected,1,151,,Mrs. Gardiner,Miss King
1751.0,1758.0,Undirected,1,151,,Mr. Collins,Miss King
1750.0,1757.0,Undirected,1,151,,Mr. Wickham,Mrs. Gardiner
1751.0,1757.0,Undirected,1,151,,Mr. Collins,Mrs. Gardiner
89.0,1757.0,Undirected,1,151,,Miss King's Grandfather,Mrs. Gardiner
1750.0,1751.0,Undirected,1,151,,Mr. Wickham,Mr. Collins
89.0,1758.0,Undirected,1,151,,Miss King's Grandfather,Miss King
1756.0,1758.0,Undirected,1,151,,Mr. Gardiner,Miss King
1751.0,89.0,Undirected,1,151,,Mr. Collins,Miss King's Grandfather
1750.0,1756.0,Undirected,1,151,,Mr. Wickham,Mr. Gardiner
1751.0,1756.0,Undirected,1,151,,Mr. Collins,Mr. Gardiner
1751.0,903.0,Undirected,1,152,,Mr. Collins,Elizabeth Bennet
1757.0,903.0,Undirected,1,152,,Mrs. Gardiner,Elizabeth Bennet
1751.0,1757.0,Undirected,1,152,,Mr. Collins,Mrs. Gardiner
904.0,1715.0,Undirected,1,153,,Jane Bennet,Charlotte Lucas
907.0,1751.0,Undirected,1,153,,Kitty Bennet,Mr. Collins
896.0,905.0,Undirected,1,153,,Mr. Bennet,Lydia Bennet
896.0,1751.0,Undirected,1,153,,Mr. Bennet,Mr. Collins
905.0,1751.0,Undirected,1,153,,Lydia Bennet,Mr. Collins
897.0,904.0,Undirected,1,153,,Mrs. Bennet,Jane Bennet
33.0,1751.0,Undirected,1,153,,Miss de Bourgh,Mr. Collins
1715.0,1752.0,Undirected,1,153,,Charlotte Lucas,Lady Catherine de Bourgh
897.0,1751.0,Undirected,1,153,,Mrs. Bennet,Mr. Collins
907.0,1752.0,Undirected,1,153,,Kitty Bennet,Lady Catherine de Bourgh
903.0,906.0,Undirected,1,153,,Elizabeth Bennet,Mary Bennet
904.0,905.0,Undirected,1,153,,Jane Bennet,Lydia Bennet
905.0,1715.0,Undirected,1,153,,Lydia Bennet,Charlotte Lucas
896.0,1752.0,Undirected,1,153,,Mr. Bennet,Lady Catherine de Bourgh
904.0,907.0,Undirected,1,153,,Jane Bennet,Kitty Bennet
903.0,905.0,Undirected,1,153,,Elizabeth Bennet,Lydia Bennet
904.0,1752.0,Undirected,1,153,,Jane Bennet,Lady Catherine de Bourgh
896.0,33.0,Undirected,1,153,,Mr. Bennet,Miss de Bourgh
906.0,907.0,Undirected,1,153,,Mary Bennet,Kitty Bennet
906.0,1752.0,Undirected,1,153,,Mary Bennet,Lady Catherine de Bourgh
1751.0,1752.0,Undirected,1,153,,Mr. Collins,Lady Catherine de Bourgh
33.0,903.0,Undirected,1,153,,Miss de Bourgh,Elizabeth Bennet
33.0,906.0,Undirected,1,153,,Miss de Bourgh,Mary Bennet
897.0,906.0,Undirected,1,153,,Mrs. Bennet,Mary Bennet
897.0,1752.0,Undirected,1,153,,Mrs. Bennet,Lady Catherine de Bourgh
33.0,1715.0,Undirected,1,153,,Miss de Bourgh,Charlotte Lucas
897.0,905.0,Undirected,1,153,,Mrs. Bennet,Lydia Bennet
896.0,903.0,Undirected,1,153,,Mr. Bennet,Elizabeth Bennet
896.0,906.0,Undirected,1,153,,Mr. Bennet,Mary Bennet
906.0,1715.0,Undirected,1,153,,Mary Bennet,Charlotte Lucas
903.0,1751.0,Undirected,1,153,,Elizabeth Bennet,Mr. Collins
896.0,1715.0,Undirected,1,153,,Mr. Bennet,Charlotte Lucas
33.0,904.0,Undirected,1,153,,Miss de Bourgh,Jane Bennet
907.0,1715.0,Undirected,1,153,,Kitty Bennet,Charlotte Lucas
33.0,907.0,Undirected,1,153,,Miss de Bourgh,Kitty Bennet
33.0,1752.0,Undirected,1,153,,Miss de Bourgh,Lady Catherine de Bourgh
896.0,897.0,Undirected,1,153,,Mr. Bennet,Mrs. Bennet
905.0,906.0,Undirected,1,153,,Lydia Bennet,Mary Bennet
1715.0,1751.0,Undirected,1,153,,Charlotte Lucas,Mr. Collins
904.0,906.0,Undirected,1,153,,Jane Bennet,Mary Bennet
897.0,33.0,Undirected,1,153,,Mrs. Bennet,Miss de Bourgh
906.0,1751.0,Undirected,1,153,,Mary Bennet,Mr. Collins
903.0,1752.0,Undirected,1,153,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,904.0,Undirected,1,153,,Elizabeth Bennet,Jane Bennet
904.0,1751.0,Undirected,1,153,,Jane Bennet,Mr. Collins
897.0,1715.0,Undirected,1,153,,Mrs. Bennet,Charlotte Lucas
896.0,907.0,Undirected,1,153,,Mr. Bennet,Kitty Bennet
903.0,907.0,Undirected,1,153,,Elizabeth Bennet,Kitty Bennet
903.0,1715.0,Undirected,1,153,,Elizabeth Bennet,Charlotte Lucas
897.0,907.0,Undirected,1,153,,Mrs. Bennet,Kitty Bennet
896.0,904.0,Undirected,1,153,,Mr. Bennet,Jane Bennet
905.0,907.0,Undirected,1,153,,Lydia Bennet,Kitty Bennet
897.0,903.0,Undirected,1,153,,Mrs. Bennet,Elizabeth Bennet
33.0,905.0,Undirected,1,153,,Miss de Bourgh,Lydia Bennet
905.0,1752.0,Undirected,1,153,,Lydia Bennet,Lady Catherine de Bourgh
903.0,1759.0,Undirected,1,154,,Elizabeth Bennet,Maria Lucas
19.0,1759.0,Undirected,1,154,,Sir William Lucas,Maria Lucas
19.0,1751.0,Undirected,1,154,,Sir William Lucas,Mr. Collins
1751.0,1759.0,Undirected,1,154,,Mr. Collins,Maria Lucas
903.0,19.0,Undirected,1,154,,Elizabeth Bennet,Sir William Lucas
19.0,1715.0,Undirected,1,154,,Sir William Lucas,Charlotte Lucas
903.0,1715.0,Undirected,1,154,,Elizabeth Bennet,Charlotte Lucas
1715.0,1751.0,Undirected,1,154,,Charlotte Lucas,Mr. Collins
1715.0,1759.0,Undirected,1,154,,Charlotte Lucas,Maria Lucas
903.0,1751.0,Undirected,1,154,,Elizabeth Bennet,Mr. Collins
1715.0,1759.0,Undirected,1,155,,Charlotte Lucas,Maria Lucas
1752.0,1759.0,Undirected,1,155,,Lady Catherine de Bourgh,Maria Lucas
903.0,1752.0,Undirected,1,155,,Elizabeth Bennet,Lady Catherine de Bourgh
1715.0,1751.0,Undirected,1,155,,Charlotte Lucas,Mr. Collins
1751.0,1759.0,Undirected,1,155,,Mr. Collins,Maria Lucas
903.0,1715.0,Undirected,1,155,,Elizabeth Bennet,Charlotte Lucas
903.0,1751.0,Undirected,1,155,,Elizabeth Bennet,Mr. Collins
903.0,1759.0,Undirected,1,155,,Elizabeth Bennet,Maria Lucas
1751.0,1752.0,Undirected,1,155,,Mr. Collins,Lady Catherine de Bourgh
1715.0,1752.0,Undirected,1,155,,Charlotte Lucas,Lady Catherine de Bourgh
33.0,1752.0,Undirected,1,156,,Miss de Bourgh,Lady Catherine de Bourgh
1715.0,1759.0,Undirected,1,156,,Charlotte Lucas,Maria Lucas
33.0,1712.0,Undirected,1,156,,Miss de Bourgh,Mr. Darcy
1765.0,1715.0,Undirected,1,156,,Mrs. Jenkinson,Charlotte Lucas
1765.0,1751.0,Undirected,1,156,,Mrs. Jenkinson,Mr. Collins
1715.0,1752.0,Undirected,1,156,,Charlotte Lucas,Lady Catherine de Bourgh
33.0,903.0,Undirected,1,156,,Miss de Bourgh,Elizabeth Bennet
1712.0,1759.0,Undirected,1,156,,Mr. Darcy,Maria Lucas
1765.0,1752.0,Undirected,1,156,,Mrs. Jenkinson,Lady Catherine de Bourgh
19.0,1715.0,Undirected,1,156,,Sir William Lucas,Charlotte Lucas
903.0,1759.0,Undirected,1,156,,Elizabeth Bennet,Maria Lucas
1751.0,1752.0,Undirected,1,156,,Mr. Collins,Lady Catherine de Bourgh
1765.0,1712.0,Undirected,1,156,,Mrs. Jenkinson,Mr. Darcy
1712.0,1715.0,Undirected,1,156,,Mr. Darcy,Charlotte Lucas
903.0,1712.0,Undirected,1,156,,Elizabeth Bennet,Mr. Darcy
33.0,1759.0,Undirected,1,156,,Miss de Bourgh,Maria Lucas
1765.0,1759.0,Undirected,1,156,,Mrs. Jenkinson,Maria Lucas
903.0,1752.0,Undirected,1,156,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,19.0,Undirected,1,156,,Elizabeth Bennet,Sir William Lucas
1752.0,1759.0,Undirected,1,156,,Lady Catherine de Bourgh,Maria Lucas
1712.0,1751.0,Undirected,1,156,,Mr. Darcy,Mr. Collins
1715.0,1751.0,Undirected,1,156,,Charlotte Lucas,Mr. Collins
1712.0,19.0,Undirected,1,156,,Mr. Darcy,Sir William Lucas
1765.0,903.0,Undirected,1,156,,Mrs. Jenkinson,Elizabeth Bennet
19.0,1752.0,Undirected,1,156,,Sir William Lucas,Lady Catherine de Bourgh
19.0,1759.0,Undirected,1,156,,Sir William Lucas,Maria Lucas
1751.0,1759.0,Undirected,1,156,,Mr. Collins,Maria Lucas
33.0,19.0,Undirected,1,156,,Miss de Bourgh,Sir William Lucas
1765.0,19.0,Undirected,1,156,,Mrs. Jenkinson,Sir William Lucas
903.0,1715.0,Undirected,1,156,,Elizabeth Bennet,Charlotte Lucas
33.0,1715.0,Undirected,1,156,,Miss de Bourgh,Charlotte Lucas
33.0,1765.0,Undirected,1,156,,Miss de Bourgh,Mrs. Jenkinson
33.0,1751.0,Undirected,1,156,,Miss de Bourgh,Mr. Collins
903.0,1751.0,Undirected,1,156,,Elizabeth Bennet,Mr. Collins
19.0,1751.0,Undirected,1,156,,Sir William Lucas,Mr. Collins
1712.0,1752.0,Undirected,1,156,,Mr. Darcy,Lady Catherine de Bourgh
903.0,1759.0,Undirected,1,157,,Elizabeth Bennet,Maria Lucas
903.0,19.0,Undirected,1,157,,Elizabeth Bennet,Sir William Lucas
19.0,1752.0,Undirected,1,157,,Sir William Lucas,Lady Catherine de Bourgh
19.0,1751.0,Undirected,1,157,,Sir William Lucas,Mr. Collins
19.0,1759.0,Undirected,1,157,,Sir William Lucas,Maria Lucas
903.0,1752.0,Undirected,1,157,,Elizabeth Bennet,Lady Catherine de Bourgh
1751.0,1752.0,Undirected,1,157,,Mr. Collins,Lady Catherine de Bourgh
19.0,1715.0,Undirected,1,157,,Sir William Lucas,Charlotte Lucas
1715.0,1752.0,Undirected,1,157,,Charlotte Lucas,Lady Catherine de Bourgh
903.0,1715.0,Undirected,1,157,,Elizabeth Bennet,Charlotte Lucas
1751.0,1759.0,Undirected,1,157,,Mr. Collins,Maria Lucas
1752.0,1759.0,Undirected,1,157,,Lady Catherine de Bourgh,Maria Lucas
903.0,1751.0,Undirected,1,157,,Elizabeth Bennet,Mr. Collins
1715.0,1751.0,Undirected,1,157,,Charlotte Lucas,Mr. Collins
1715.0,1759.0,Undirected,1,157,,Charlotte Lucas,Maria Lucas
1715.0,1752.0,Undirected,1,158,,Charlotte Lucas,Lady Catherine de Bourgh
903.0,1715.0,Undirected,1,158,,Elizabeth Bennet,Charlotte Lucas
19.0,1752.0,Undirected,1,158,,Sir William Lucas,Lady Catherine de Bourgh
1715.0,1759.0,Undirected,1,158,,Charlotte Lucas,Maria Lucas
2534.0,903.0,Undirected,1,158,,Sir Lewis de Bourgh,Elizabeth Bennet
2534.0,19.0,Undirected,1,158,,Sir Lewis de Bourgh,Sir William Lucas
2534.0,1759.0,Undirected,1,158,,Sir Lewis de Bourgh,Maria Lucas
2534.0,1751.0,Undirected,1,158,,Sir Lewis de Bourgh,Mr. Collins
1752.0,1759.0,Undirected,1,158,,Lady Catherine de Bourgh,Maria Lucas
19.0,1715.0,Undirected,1,158,,Sir William Lucas,Charlotte Lucas
903.0,1752.0,Undirected,1,158,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,19.0,Undirected,1,158,,Elizabeth Bennet,Sir William Lucas
1751.0,1759.0,Undirected,1,158,,Mr. Collins,Maria Lucas
903.0,1759.0,Undirected,1,158,,Elizabeth Bennet,Maria Lucas
903.0,1751.0,Undirected,1,158,,Elizabeth Bennet,Mr. Collins
19.0,1751.0,Undirected,1,158,,Sir William Lucas,Mr. Collins
1715.0,1751.0,Undirected,1,158,,Charlotte Lucas,Mr. Collins
2534.0,1752.0,Undirected,1,158,,Sir Lewis de Bourgh,Lady Catherine de Bourgh
1751.0,1752.0,Undirected,1,158,,Mr. Collins,Lady Catherine de Bourgh
19.0,1759.0,Undirected,1,158,,Sir William Lucas,Maria Lucas
2534.0,1715.0,Undirected,1,158,,Sir Lewis de Bourgh,Charlotte Lucas
1751.0,1759.0,Undirected,1,159,,Mr. Collins,Maria Lucas
19.0,1750.0,Undirected,1,159,,Sir William Lucas,Mr. Wickham
19.0,1751.0,Undirected,1,159,,Sir William Lucas,Mr. Collins
1765.0,1752.0,Undirected,1,159,,Mrs. Jenkinson,Lady Catherine de Bourgh
1765.0,1750.0,Undirected,1,159,,Mrs. Jenkinson,Mr. Wickham
1751.0,1752.0,Undirected,1,159,,Mr. Collins,Lady Catherine de Bourgh
903.0,1752.0,Undirected,1,159,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,19.0,Undirected,1,159,,Elizabeth Bennet,Sir William Lucas
33.0,903.0,Undirected,1,159,,Miss de Bourgh,Elizabeth Bennet
1750.0,1759.0,Undirected,1,159,,Mr. Wickham,Maria Lucas
33.0,1712.0,Undirected,1,159,,Miss de Bourgh,Mr. Darcy
903.0,1759.0,Undirected,1,159,,Elizabeth Bennet,Maria Lucas
1712.0,1751.0,Undirected,1,159,,Mr. Darcy,Mr. Collins
19.0,1752.0,Undirected,1,159,,Sir William Lucas,Lady Catherine de Bourgh
1712.0,1715.0,Undirected,1,159,,Mr. Darcy,Charlotte Lucas
1765.0,1751.0,Undirected,1,159,,Mrs. Jenkinson,Mr. Collins
33.0,1751.0,Undirected,1,159,,Miss de Bourgh,Mr. Collins
1715.0,1750.0,Undirected,1,159,,Charlotte Lucas,Mr. Wickham
1765.0,1712.0,Undirected,1,159,,Mrs. Jenkinson,Mr. Darcy
1750.0,1751.0,Undirected,1,159,,Mr. Wickham,Mr. Collins
1765.0,903.0,Undirected,1,159,,Mrs. Jenkinson,Elizabeth Bennet
19.0,1759.0,Undirected,1,159,,Sir William Lucas,Maria Lucas
33.0,1752.0,Undirected,1,159,,Miss de Bourgh,Lady Catherine de Bourgh
903.0,1715.0,Undirected,1,159,,Elizabeth Bennet,Charlotte Lucas
1715.0,1752.0,Undirected,1,159,,Charlotte Lucas,Lady Catherine de Bourgh
33.0,1759.0,Undirected,1,159,,Miss de Bourgh,Maria Lucas
1765.0,1759.0,Undirected,1,159,,Mrs. Jenkinson,Maria Lucas
903.0,1712.0,Undirected,1,159,,Elizabeth Bennet,Mr. Darcy
903.0,1750.0,Undirected,1,159,,Elizabeth Bennet,Mr. Wickham
1752.0,1759.0,Undirected,1,159,,Lady Catherine de Bourgh,Maria Lucas
33.0,1750.0,Undirected,1,159,,Miss de Bourgh,Mr. Wickham
33.0,1715.0,Undirected,1,159,,Miss de Bourgh,Charlotte Lucas
1765.0,1715.0,Undirected,1,159,,Mrs. Jenkinson,Charlotte Lucas
903.0,1751.0,Undirected,1,159,,Elizabeth Bennet,Mr. Collins
1712.0,1759.0,Undirected,1,159,,Mr. Darcy,Maria Lucas
1750.0,1752.0,Undirected,1,159,,Mr. Wickham,Lady Catherine de Bourgh
1712.0,1750.0,Undirected,1,159,,Mr. Darcy,Mr. Wickham
1715.0,19.0,Undirected,1,159,,Charlotte Lucas,Sir William Lucas
33.0,1765.0,Undirected,1,159,,Miss de Bourgh,Mrs. Jenkinson
1715.0,1759.0,Undirected,1,159,,Charlotte Lucas,Maria Lucas
1712.0,19.0,Undirected,1,159,,Mr. Darcy,Sir William Lucas
1715.0,1751.0,Undirected,1,159,,Charlotte Lucas,Mr. Collins
1712.0,1752.0,Undirected,1,159,,Mr. Darcy,Lady Catherine de Bourgh
1765.0,19.0,Undirected,1,159,,Mrs. Jenkinson,Sir William Lucas
33.0,19.0,Undirected,1,159,,Miss de Bourgh,Sir William Lucas
1765.0,1715.0,Undirected,1,160,,Mrs. Jenkinson,Charlotte Lucas
905.0,1751.0,Undirected,1,160,,Lydia Bennet,Mr. Collins
906.0,1759.0,Undirected,1,160,,Mary Bennet,Maria Lucas
903.0,1751.0,Undirected,1,160,,Elizabeth Bennet,Mr. Collins
19.0,1715.0,Undirected,1,160,,Sir William Lucas,Charlotte Lucas
1715.0,1759.0,Undirected,1,160,,Charlotte Lucas,Maria Lucas
905.0,1759.0,Undirected,1,160,,Lydia Bennet,Maria Lucas
896.0,33.0,Undirected,1,160,,Mr. Bennet,Miss de Bourgh
903.0,1759.0,Undirected,1,160,,Elizabeth Bennet,Maria Lucas
1765.0,903.0,Undirected,1,160,,Mrs. Jenkinson,Elizabeth Bennet
906.0,19.0,Undirected,1,160,,Mary Bennet,Sir William Lucas
1765.0,1751.0,Undirected,1,160,,Mrs. Jenkinson,Mr. Collins
906.0,1715.0,Undirected,1,160,,Mary Bennet,Charlotte Lucas
897.0,907.0,Undirected,1,160,,Mrs. Bennet,Kitty Bennet
897.0,905.0,Undirected,1,160,,Mrs. Bennet,Lydia Bennet
896.0,1751.0,Undirected,1,160,,Mr. Bennet,Mr. Collins
1751.0,1759.0,Undirected,1,160,,Mr. Collins,Maria Lucas
33.0,905.0,Undirected,1,160,,Miss de Bourgh,Lydia Bennet
903.0,907.0,Undirected,1,160,,Elizabeth Bennet,Kitty Bennet
19.0,1751.0,Undirected,1,160,,Sir William Lucas,Mr. Collins
33.0,1759.0,Undirected,1,160,,Miss de Bourgh,Maria Lucas
905.0,1752.0,Undirected,1,160,,Lydia Bennet,Lady Catherine de Bourgh
897.0,904.0,Undirected,1,160,,Mrs. Bennet,Jane Bennet
897.0,1759.0,Undirected,1,160,,Mrs. Bennet,Maria Lucas
33.0,1765.0,Undirected,1,160,,Miss de Bourgh,Mrs. Jenkinson
905.0,906.0,Undirected,1,160,,Lydia Bennet,Mary Bennet
897.0,1715.0,Undirected,1,160,,Mrs. Bennet,Charlotte Lucas
903.0,1715.0,Undirected,1,160,,Elizabeth Bennet,Charlotte Lucas
904.0,1715.0,Undirected,1,160,,Jane Bennet,Charlotte Lucas
33.0,1751.0,Undirected,1,160,,Miss de Bourgh,Mr. Collins
33.0,903.0,Undirected,1,160,,Miss de Bourgh,Elizabeth Bennet
1751.0,1752.0,Undirected,1,160,,Mr. Collins,Lady Catherine de Bourgh
904.0,1759.0,Undirected,1,160,,Jane Bennet,Maria Lucas
1765.0,904.0,Undirected,1,160,,Mrs. Jenkinson,Jane Bennet
33.0,1752.0,Undirected,1,160,,Miss de Bourgh,Lady Catherine de Bourgh
1765.0,1759.0,Undirected,1,160,,Mrs. Jenkinson,Maria Lucas
897.0,33.0,Undirected,1,160,,Mrs. Bennet,Miss de Bourgh
905.0,1715.0,Undirected,1,160,,Lydia Bennet,Charlotte Lucas
1715.0,1752.0,Undirected,1,160,,Charlotte Lucas,Lady Catherine de Bourgh
907.0,1752.0,Undirected,1,160,,Kitty Bennet,Lady Catherine de Bourgh
896.0,903.0,Undirected,1,160,,Mr. Bennet,Elizabeth Bennet
33.0,907.0,Undirected,1,160,,Miss de Bourgh,Kitty Bennet
896.0,897.0,Undirected,1,160,,Mr. Bennet,Mrs. Bennet
33.0,904.0,Undirected,1,160,,Miss de Bourgh,Jane Bennet
897.0,1751.0,Undirected,1,160,,Mrs. Bennet,Mr. Collins
896.0,1752.0,Undirected,1,160,,Mr. Bennet,Lady Catherine de Bourgh
1715.0,1751.0,Undirected,1,160,,Charlotte Lucas,Mr. Collins
904.0,1752.0,Undirected,1,160,,Jane Bennet,Lady Catherine de Bourgh
903.0,1752.0,Undirected,1,160,,Elizabeth Bennet,Lady Catherine de Bourgh
903.0,904.0,Undirected,1,160,,Elizabeth Bennet,Jane Bennet
1765.0,907.0,Undirected,1,160,,Mrs. Jenkinson,Kitty Bennet
907.0,1715.0,Undirected,1,160,,Kitty Bennet,Charlotte Lucas
904.0,1751.0,Undirected,1,160,,Jane Bennet,Mr. Collins
1765.0,905.0,Undirected,1,160,,Mrs. Jenkinson,Lydia Bennet
896.0,19.0,Undirected,1,160,,Mr. Bennet,Sir William Lucas
907.0,19.0,Undirected,1,160,,Kitty Bennet,Sir William Lucas
903.0,906.0,Undirected,1,160,,Elizabeth Bennet,Mary Bennet
904.0,905.0,Undirected,1,160,,Jane Bennet,Lydia Bennet
896.0,1715.0,Undirected,1,160,,Mr. Bennet,Charlotte Lucas
905.0,907.0,Undirected,1,160,,Lydia Bennet,Kitty Bennet
896.0,904.0,Undirected,1,160,,Mr. Bennet,Jane Bennet
897.0,903.0,Undirected,1,160,,Mrs. Bennet,Elizabeth Bennet
896.0,1759.0,Undirected,1,160,,Mr. Bennet,Maria Lucas
907.0,1759.0,Undirected,1,160,,Kitty Bennet,Maria Lucas
903.0,19.0,Undirected,1,160,,Elizabeth Bennet,Sir William Lucas
896.0,906.0,Undirected,1,160,,Mr. Bennet,Mary Bennet
906.0,907.0,Undirected,1,160,,Mary Bennet,Kitty Bennet
907.0,1751.0,Undirected,1,160,,Kitty Bennet,Mr. Collins
33.0,19.0,Undirected,1,160,,Miss de Bourgh,Sir William Lucas
896.0,907.0,Undirected,1,160,,Mr. Bennet,Kitty Bennet
897.0,906.0,Undirected,1,160,,Mrs. Bennet,Mary Bennet
906.0,1751.0,Undirected,1,160,,Mary Bennet,Mr. Collins
896.0,1765.0,Undirected,1,160,,Mr. Bennet,Mrs. Jenkinson
905.0,19.0,Undirected,1,160,,Lydia Bennet,Sir William Lucas
1765.0,19.0,Undirected,1,160,,Mrs. Jenkinson,Sir William Lucas
1765.0,906.0,Undirected,1,160,,Mrs. Jenkinson,Mary Bennet
906.0,1752.0,Undirected,1,160,,Mary Bennet,Lady Catherine de Bourgh
1752.0,1759.0,Undirected,1,160,,Lady Catherine de Bourgh,Maria Lucas
904.0,19.0,Undirected,1,160,,Jane Bennet,Sir William Lucas
19.0,1752.0,Undirected,1,160,,Sir William Lucas,Lady Catherine de Bourgh
33.0,1715.0,Undirected,1,160,,Miss de Bourgh,Charlotte Lucas
19.0,1759.0,Undirected,1,160,,Sir William Lucas,Maria Lucas
1765.0,1752.0,Undirected,1,160,,Mrs. Jenkinson,Lady Catherine de Bourgh
904.0,906.0,Undirected,1,160,,Jane Bennet,Mary Bennet
903.0,905.0,Undirected,1,160,,Elizabeth Bennet,Lydia Bennet
904.0,907.0,Undirected,1,160,,Jane Bennet,Kitty Bennet
897.0,1765.0,Undirected,1,160,,Mrs. Bennet,Mrs. Jenkinson
897.0,1752.0,Undirected,1,160,,Mrs. Bennet,Lady Catherine de Bourgh
897.0,19.0,Undirected,1,160,,Mrs. Bennet,Sir William Lucas
896.0,905.0,Undirected,1,160,,Mr. Bennet,Lydia Bennet
33.0,906.0,Undirected,1,160,,Miss de Bourgh,Mary Bennet
1715.0,1752.0,Undirected,1,161,,Charlotte Lucas,Lady Catherine de Bourgh
904.0,91.0,Undirected,1,161,,Jane Bennet,The Miss Webbs' Father
906.0,91.0,Undirected,1,161,,Mary Bennet,The Miss Webbs' Father
903.0,1715.0,Undirected,1,161,,Elizabeth Bennet,Charlotte Lucas
897.0,906.0,Undirected,1,161,,Mrs. Bennet,Mary Bennet
1752.0,90.0,Undirected,1,161,,Lady Catherine de Bourgh,The Miss Webbs
903.0,90.0,Undirected,1,161,,Elizabeth Bennet,The Miss Webbs
896.0,906.0,Undirected,1,161,,Mr. Bennet,Mary Bennet
2534.0,905.0,Undirected,1,161,,Sir Lewis de Bourgh,Lydia Bennet
1715.0,90.0,Undirected,1,161,,Charlotte Lucas,The Miss Webbs
896.0,904.0,Undirected,1,161,,Mr. Bennet,Jane Bennet
906.0,1752.0,Undirected,1,161,,Mary Bennet,Lady Catherine de Bourgh
90.0,91.0,Undirected,1,161,,The Miss Webbs,The Miss Webbs' Father
897.0,1752.0,Undirected,1,161,,Mrs. Bennet,Lady Catherine de Bourgh
2534.0,1752.0,Undirected,1,161,,Sir Lewis de Bourgh,Lady Catherine de Bourgh
1752.0,91.0,Undirected,1,161,,Lady Catherine de Bourgh,The Miss Webbs' Father
904.0,1715.0,Undirected,1,161,,Jane Bennet,Charlotte Lucas
2534.0,904.0,Undirected,1,161,,Sir Lewis de Bourgh,Jane Bennet
907.0,1752.0,Undirected,1,161,,Kitty Bennet,Lady Catherine de Bourgh
904.0,905.0,Undirected,1,161,,Jane Bennet,Lydia Bennet
903.0,906.0,Undirected,1,161,,Elizabeth Bennet,Mary Bennet
903.0,91.0,Undirected,1,161,,Elizabeth Bennet,The Miss Webbs' Father
904.0,90.0,Undirected,1,161,,Jane Bennet,The Miss Webbs
907.0,91.0,Undirected,1,161,,Kitty Bennet,The Miss Webbs' Father
1715.0,91.0,Undirected,1,161,,Charlotte Lucas,The Miss Webbs' Father
896.0,1752.0,Undirected,1,161,,Mr. Bennet,Lady Catherine de Bourgh
896.0,907.0,Undirected,1,161,,Mr. Bennet,Kitty Bennet
905.0,1752.0,Undirected,1,161,,Lydia Bennet,Lady Catherine de Bourgh
2534.0,1715.0,Undirected,1,161,,Sir Lewis de Bourgh,Charlotte Lucas
903.0,907.0,Undirected,1,161,,Elizabeth Bennet,Kitty Bennet
903.0,904.0,Undirected,1,161,,Elizabeth Bennet,Jane Bennet
897.0,903.0,Undirected,1,161,,Mrs. Bennet,Elizabeth Bennet
904.0,906.0,Undirected,1,161,,Jane Bennet,Mary Bennet
897.0,1715.0,Undirected,1,161,,Mrs. Bennet,Charlotte Lucas
2534.0,907.0,Undirected,1,161,,Sir Lewis de Bourgh,Kitty Bennet
905.0,907.0,Undirected,1,161,,Lydia Bennet,Kitty Bennet
897.0,905.0,Undirected,1,161,,Mrs. Bennet,Lydia Bennet
897.0,91.0,Undirected,1,161,,Mrs. Bennet,The Miss Webbs' Father
905.0,1715.0,Undirected,1,161,,Lydia Bennet,Charlotte Lucas
2534.0,903.0,Undirected,1,161,,Sir Lewis de Bourgh,Elizabeth Bennet
