source,target,Character 1 <br />(choose),Character 2 <br />(choose),type,weight,startPage,category
46,294,Holy Track,Emil Buckendorf's Third Brother,Directed,1,17,Knows
46,66,Holy Track,Eugene Wildstrand,Directed,1,17,Knows
46,63,Holy Track,Frederic Vogeli,Directed,1,17,Knows
46,65,Holy Track,Oric Hoag,Directed,1,17,Knows
46,50,Holy Track,The Lynching,Directed,1,17,Knows
46,68,Holy Track,William Hotchkiss,Directed,1,17,Knows
71,69,Husband (of the woman murdered a couple farms over,Woman (murdered a couple farms over),Directed,1,17,Knows
411,42,Junesse Malaterre,"""Mustache"" Maude Black",Directed,1,17,Exchange
411,400,Junesse Malaterre,Evelina Harp,Directed,1,17,Knows
411,71,Junesse Malaterre,Husband (of the woman murdered a couple farms over,Directed,1,17,Knows of
411,72,Junesse Malaterre,Neighbours (of Maude Black),Directed,1,17,Knows
411,405,Junesse Malaterre,Seraph Milk (Mooshum),Directed,1,17,Exchange
411,69,Junesse Malaterre,Woman (murdered a couple farms over),Directed,1,17,Knows of
72,42,Neighbours (of Maude Black),"""Mustache"" Maude Black",Directed,1,17,Exchange
72,405,Neighbours (of Maude Black),Seraph Milk (Mooshum),Directed,1,17,Knows of
72,69,Neighbours (of Maude Black),Woman (murdered a couple farms over),Directed,1,17,Knows
65,48,Oric Hoag,Asiginak,Directed,1,17,Knows
65,47,Oric Hoag,Cuthbert Peace,Directed,1,17,Knows
65,67,Oric Hoag,Emil Buckendorf,Directed,1,17,Knows
65,66,Oric Hoag,Eugene Wildstrand,Directed,1,17,Knows
65,63,Oric Hoag,Frederic Vogeli,Directed,1,17,Knows
65,46,Oric Hoag,Holy Track,Directed,1,17,Knows
65,405,Oric Hoag,Seraph Milk (Mooshum),Directed,1,17,Knows
65,50,Oric Hoag,The Lynching,Directed,1,17,Knows
65,68,Oric Hoag,William Hotchkiss,Directed,1,17,Knows
405,42,Seraph Milk (Mooshum),"""Mustache"" Maude Black",Directed,1,17,Exchange
405,67,Seraph Milk (Mooshum),Emil Buckendorf,Directed,1,17,Knows
405,292,Seraph Milk (Mooshum),Emil Buckendorf's First Brother,Directed,1,17,Knows
405,293,Seraph Milk (Mooshum),Emil Buckendorf's Second Brother,Directed,1,17,Knows
405,294,Seraph Milk (Mooshum),Emil Buckendorf's Third Brother,Directed,1,17,Knows
405,66,Seraph Milk (Mooshum),Eugene Wildstrand,Directed,1,17,Knows
405,400,Seraph Milk (Mooshum),Evelina Harp,Directed,1,17,Exchange
405,63,Seraph Milk (Mooshum),Frederic Vogeli,Directed,1,17,Knows
405,71,Seraph Milk (Mooshum),Husband (of the woman murdered a couple farms over,Directed,1,17,Knows of
