,id_cont,Title <br />(100 chars),Level <br />(choose),Start Page_cont,End Page_cont,Narrator <br />(choose),Protagonist <br />(choose),Embed. Type <br />(choose),id_rel,Type of Relationship <br />(choose),Character 1 <br />(choose),Character 2 <br />(choose),Is Reciprocal? <br />(choose),Narrative Container <br />(choose),Start Page_rel,End Page_rel,index
645,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],670,Knows,Marn Wolde,Lilith Peace,1,The Kindred,175,175.0,
646,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],671,Exchange,Marn Wolde,Billy Peace,1,The Kindred,176,178.0,
647,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],672,Knows,Marn Wolde,Bliss,1,The Kindred,176,177.0,
648,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],673,Knows,Marn Wolde,Deborah,1,The Kindred,176,176.0,
649,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],674,Exchange,Marn Wolde,Marn's diamondback,1,The Kindred,177,177.0,
650,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],675,Exchange,Marn Wolde,Marn's copperhead,1,The Kindred,177,177.0,
651,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],677,Knows,Marn Wolde,Anguish,1,The Kindred,177,177.0,
652,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],678,Knows,Marn Wolde,Lilith Peace,1,The Kindred,177,179.0,
653,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],680,Exchange,Marn Wolde,Warren Wolde,1,The Kindred,177,177.0,
654,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],681,Knows,Marn Wolde,Judah Peace,1,The Kindred,179,179.0,
655,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],682,Knows,Marn Wolde,Billy Peace,1,The Kindred,179,179.0,
656,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],683,Knows,Marn Wolde,Bliss,1,The Kindred,179,179.0,
657,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1422,Knows,Marn Wolde,Lilith Peace,1,The 4-B's,183,184.0,
658,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1423,Knows,Marn Wolde,Judah Peace,1,The 4-B's,183,184.0,
659,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1429,Exchange,Marn Wolde,Evelina Harp,1,The 4-B's,184,187.0,
660,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1432,Exchange,Marn Wolde,Lilith Peace,1,The 4-B's,185,187.0,
661,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1433,Exchange,Marn Wolde,Judah Peace,1,The 4-B's,185,185.0,
662,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1443,Knows,Marn Wolde,Judah Peace,1,The 4-B's,186,186.0,
663,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1447,Exchange,Marn Wolde,Judah Peace,1,The 4-B's,187,187.0,
664,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1449,Knows,Marn Wolde,Billy Peace,1,The 4-B's,187,188.0,
665,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1456,Exchange,Marn Wolde,Bliss,1,The 4-B's,187,189.0,
666,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1461,Knows,Marn Wolde,The Kindred,1,The 4-B's,188,188.0,
667,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1466,Knows,Marn Wolde,Lilith Peace,1,The 4-B's,188,189.0,
668,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1467,Knows,Marn Wolde,Judah Peace,1,The 4-B's,188,189.0,
669,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1478,Exchange,Marn Wolde,Lilith Peace,1,The 4-B's,190,192.0,
670,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1479,Exchange,Marn Wolde,Judah Peace,1,The 4-B's,190,192.0,
671,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1480,Knows,Marn Wolde,People who stick gum under the table,0,The 4-B's,190,190.0,
672,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1494,Knows of,Marn Wolde,Joseph Harp,0,The 4-B's,191,191.0,
673,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1496,Knows of,Marn Wolde,Charles Berlitz,0,The 4-B's,191,191.0,
674,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1510,Knows,Marn Wolde,Judge Antone Basil Coutts,1,The 4-B's,192,192.0,
675,22,The 4-B's,level 2 (sub-section),183,192,Evelina Harp,[NULL],[NULL],1511,Knows,Marn Wolde,Geraldine Milk,0,The 4-B's,192,192.0,
676,67,Warren,level 3 (sub-sub-section),226,230,Evelina Harp,[NULL],[NULL],1582,Knows,Marn Wolde,Warren Wolde,1,Warren,228,228.0,
677,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,901,Exchange,Doctor Cordelia Lochren,Seraph Milk (Mooshum),1,The Lochren Farm,61,62.0,
678,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,902,Exchange,Doctor Cordelia Lochren,Asiginak,1,The Lochren Farm,61,62.0,
679,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,903,Exchange,Doctor Cordelia Lochren,Holy Track,1,The Lochren Farm,61,62.0,
680,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,904,Exchange,Doctor Cordelia Lochren,Cuthbert Peace,1,The Lochren Farm,61,62.0,
681,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,905,Knows,Doctor Cordelia Lochren,The Lochren Murder,1,The Lochren Farm,61,63.0,
682,38,The Lochren Farm,level 3 (sub-sub-section),61,63,Evelina Harp,[NULL],Oral Story,917,Knows,Doctor Cordelia Lochren,The Lochren Family,1,The Lochren Farm,62,62.0,
683,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1028,Knows,Doctor Cordelia Lochren,The Lochren Family,1,Confessional,67,67.0,
684,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1029,Knows,Doctor Cordelia Lochren,The Lochren Murder,1,Confessional,67,67.0,
685,43,The Baby,level 3 (sub-sub-section),70,71,Evelina Harp,[NULL],Oral Story,1242,Knows,Doctor Cordelia Lochren,The Lochren Murder,0,The Baby,71,71.0,
686,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1307,Knows,Doctor Cordelia Lochren,The Lochren Family,1,The Clatter of Wings,78,78.0,
687,46,The Clatter of Wings,level 3 (sub-sub-section),77,79,Evelina Harp,[NULL],Oral Story,1308,Knows,Doctor Cordelia Lochren,The Lochren Murder,1,The Clatter of Wings,78,78.0,
688,1,SOLO,level 1 (section),1,1,[NULL],[NULL],[NULL],1,Exchange,Warren Wolde,Doctor Cordelia Lochren,1,SOLO,1,1.0,
689,19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],164,Knows,Warren Wolde,Warren Wolde's Father,1,Satan: Hijacker of a Planet,139,139.0,
690,20,The Daniels,level 2 (sub-section),147,157,Marn Wolde,[NULL],[NULL],565,Knows,Warren Wolde,"""[E]ight retired persons""",1,The Daniels,153,153.0,
691,21,The Kindred,level 2 (sub-section),158,179,Marn Wolde,[NULL],[NULL],579,Exchange,Warren Wolde,Marn Wolde,1,The Kindred,158,158.0,
692,67,Warren,level 3 (sub-sub-section),226,230,Evelina Harp,[NULL],[NULL],1583,Exchange,Warren Wolde,Patients at the state mental hospital,1,Warren,228,228.0,
693,67,Warren,level 3 (sub-sub-section),226,230,Evelina Harp,[NULL],[NULL],1584,Exchange,Warren Wolde,Other aides (at the state mental hospital),0,Warren,228,228.0,
694,67,Warren,level 3 (sub-sub-section),226,230,Evelina Harp,[NULL],[NULL],1590,Knows of,Warren Wolde,General Eisenhower,0,Warren,229,230.0,
695,67,Warren,level 3 (sub-sub-section),226,230,Evelina Harp,[NULL],[NULL],1597,Knows,Warren Wolde,The Lochren Murder,1,Warren,228,229.0,
696,70,Nonette's Bed,level 3 (sub-sub-section),240,244,Evelina Harp,[NULL],[NULL],1656,Knows,Warren Wolde,The Lochren Murder,1,Nonette's Bed,241,241.0,
697,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],29,Exchange,Severine Milk,Severine Milk's Parishioners,1,The Plague of Doves,5,5.0,
698,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],33,Knows,Severine Milk,Seraph Milk (Mooshum),1,The Plague of Doves,6,8.0,
699,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],42,Exchange,Severine Milk,Severine Milk's Parishioners,1,The Plague of Doves,7,7.0,
700,35,The Boots,level 3 (sub-sub-section),57,59,Evelina Harp,[NULL],Oral Story,839,Exchange,Severine Milk,Tribal Police,1,The Boots,57,57.0,
701,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1015,Knows of,Severine Milk,The Lochren Murder,0,Confessional,67,67.0,
702,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1017,Knows,Severine Milk,Asiginak,1,Confessional,67,67.0,
703,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1018,Knows,Severine Milk,Cuthbert Peace,1,Confessional,67,67.0,
704,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1023,Knows,Severine Milk,The Lochren Family,1,Confessional,67,67.0,
705,40,Confessional,level 3 (sub-sub-section),65,67,Evelina Harp,[NULL],Oral Story,1027,Knows,Severine Milk,Doctor Cordelia Lochren,1,Confessional,67,67.0,
706,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1036,Exchange,Severine Milk,Buckendorf Family,1,The Party,68,69.0,
707,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1037,Exchange,Severine Milk,Eugene Wildstrand,1,The Party,68,69.0,
708,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1054,Exchange,Severine Milk,Asiginak,1,The Party,69,69.0,
709,42,The Party,level 3 (sub-sub-section),68,70,Evelina Harp,[NULL],Oral Story,1237,Knows of,Severine Milk,The Lynching,0,The Party,69,69.0,
710,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],30,Knows of,Severine Milk's Parishioners,German Settlers,1,The Plague of Doves,5,5.0,
711,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],31,Knows of,Severine Milk's Parishioners,Norwegian Settlers,1,The Plague of Doves,5,5.0,
712,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],32,Exchange,Evelina's Ancestors,French Settlers,1,The Plague of Doves,5,5.0,
713,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],34,Exchange,Seraph Milk (Mooshum),Evelina Harp,1,The Plague of Doves,6,9.0,
714,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],36,Knows,Seraph Milk (Mooshum),Clemence Harp,1,The Plague of Doves,6,6.0,
715,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],38,Exchange,Seraph Milk (Mooshum),Joseph Harp,1,The Plague of Doves,6,9.0,
716,10,The Plague of Doves,level 2 (sub-section),5,20,Evelina Harp,[NULL],[NULL],45,Knows,Seraph Milk (Mooshum),Severine Milk's Parishioners,1,The Plague of Doves,7,8.0,
717,31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,92,Exchange,Seraph Milk (Mooshum),Evelina Harp,1,Apparition,12,12.0,
718,31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,93,Exchange,Seraph Milk (Mooshum),Joseph Harp,0,Apparition,12,12.0,
719,31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,98,Knows,Seraph Milk (Mooshum),Severine Milk,1,Apparition,12,12.0,
720,31,Apparition,level 3 (sub-sub-section),11,13,Evelina Harp,[NULL],Oral Story,105,Exchange,Seraph Milk (Mooshum),Evelina Harp,1,Apparition,13,13.0,
721,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,118,Knows,Seraph Milk (Mooshum),Junesse Malaterre,1,Mustache Maude,15,15.0,
722,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,131,Exchange,Seraph Milk (Mooshum),Evelina Harp,1,Mustache Maude,17,19.0,
723,39,A Little Medicine,level 3 (sub-sub-section),64,65,Evelina Harp,[NULL],Oral Story,134,Exchange,Seraph Milk (Mooshum),Junesse Malaterre,1,A Little Medicine,17,17.0,
724,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,142,Knows,Seraph Milk (Mooshum),The Lynching,1,Mustache Maude,17,17.0,
725,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,251,Knows of,Seraph Milk (Mooshum),Woman (murdered a couple farms over),0,Mustache Maude,17,17.0,
726,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,252,Knows of,Seraph Milk (Mooshum),Husband (of the woman murdered a couple farms over,0,Mustache Maude,17,17.0,
727,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,253,Knows of,Seraph Milk (Mooshum),Neighbours (of Maude Black),1,Mustache Maude,17,18.0,
728,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,266,Knows of,Seraph Milk (Mooshum),Man (that Ott shot in the leg),0,Mustache Maude,18,18.0,
729,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,267,Knows,Seraph Milk (Mooshum),Ott Black,1,Mustache Maude,18,18.0,
730,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,271,Knows of,Seraph Milk (Mooshum),Doctor (Maude sent for),0,Mustache Maude,18,18.0,
731,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,273,Knows,Seraph Milk (Mooshum),Junesse Malaterre,1,Mustache Maude,18,19.0,
732,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,349,Knows,Seraph Milk (Mooshum),Clemence Harp,1,Mustache Maude,19,19.0,
733,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,352,Knows,Seraph Milk (Mooshum),Geraldine Milk,1,Mustache Maude,19,19.0,
734,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,355,Knows,Seraph Milk (Mooshum),Uncle Whitey,1,Mustache Maude,19,19.0,
735,33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,358,Knows,Seraph Milk (Mooshum),Seraph and Junesse's other children,1,Mustache Maude,19,19.0,
736,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],369,Knows,Seraph Milk (Mooshum),"""Mustache"" Maude Black",1,Story,19,19.0,
737,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],372,Knows of,Seraph Milk (Mooshum),Chief Gall,0,Story,19,19.0,
738,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],385,Knows,Seraph Milk (Mooshum),Clemence Harp,1,Story,19,19.0,
739,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],386,Knows,Seraph Milk (Mooshum),Edward Harp,1,Story,19,19.0,
740,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],387,Knows,Seraph Milk (Mooshum),Joseph Harp,1,Story,19,19.0,
741,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],391,Knows of,Seraph Milk (Mooshum),"The ""black-haired"" Stooge",0,Story,19,19.0,
742,34,Story,level 3 (sub-sub-section),19,20,Evelina Harp,[NULL],[NULL],393,Knows,Seraph Milk (Mooshum),Junesse Malaterre,1,Story,19,19.0,
743,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],408,Knows,Seraph Milk (Mooshum),Joseph Milk (Seraph Milk's Father),1,A Little Nip,21,21.0,
744,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],409,Knows of,Seraph Milk (Mooshum),Louis Riel,0,A Little Nip,21,21.0,
745,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],410,Knows,Seraph Milk (Mooshum),Seraph Milk's Mother,1,A Little Nip,21,21.0,
746,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],416,Knows,Seraph Milk (Mooshum),Shamengwa Milk,1,A Little Nip,21,23.0,
747,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],419,Knows,Seraph Milk (Mooshum),Severine Milk,1,A Little Nip,21,21.0,
748,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],441,Exchange,Seraph Milk (Mooshum),Clemence Harp,1,A Little Nip,22,24.0,
749,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],444,Exchange,Seraph Milk (Mooshum),Old Retired Priest,1,A Little Nip,22,23.0,
750,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],446,Knows,Seraph Milk (Mooshum),Geraldine Milk,1,A Little Nip,22,22.0,
751,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],458,Exchange,Seraph Milk (Mooshum),Father Cassidy,1,A Little Nip,23,26.0,
752,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],464,Exchange,Seraph Milk (Mooshum),Shamengwa Milk,1,A Little Nip,24,26.0,
753,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],478,Exchange,Seraph Milk (Mooshum),Father Cassidy,1,A Little Nip,28,28.0,
754,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],501,Exchange,Seraph Milk (Mooshum),Shamengwa Milk,1,A Little Nip,30,30.0,
755,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],503,Knows,Seraph Milk (Mooshum),Louis Riel,0,A Little Nip,30,30.0,
756,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],506,Knows of,Seraph Milk (Mooshum),Gabriel Dumont,0,A Little Nip,30,30.0,
757,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],509,Knows,Seraph Milk (Mooshum),"""Mixed-bloods""",1,A Little Nip,30,30.0,
758,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],513,Knows,Seraph Milk (Mooshum),"""Indians""",1,A Little Nip,30,30.0,
759,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],517,Exchange,Seraph Milk (Mooshum),Edward Harp,1,A Little Nip,31,31.0,
760,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],533,Exchange,Seraph Milk (Mooshum),Father Cassidy,1,A Little Nip,32,34.0,
761,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],535,Exchange,Seraph Milk (Mooshum),Shamengwa Milk,1,A Little Nip,32,34.0,
762,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],538,Knows,Seraph Milk (Mooshum),Louis Riel,0,A Little Nip,33,33.0,
763,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],541,Knows of,Seraph Milk (Mooshum),God,0,A Little Nip,33,33.0,
764,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],544,Knows,Seraph Milk (Mooshum),Neve Harp,1,A Little Nip,34,36.0,
765,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],546,Knows,Seraph Milk (Mooshum),Clemence Harp,1,A Little Nip,33,33.0,
766,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],695,Exchange,Seraph Milk (Mooshum),Edward Harp,1,A Little Nip,35,36.0,
767,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],699,Knows of,Seraph Milk (Mooshum),John Wildstrand,0,A Little Nip,35,35.0,
768,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],700,Knows of,Seraph Milk (Mooshum),Neve Harp's second Husband,0,A Little Nip,35,35.0,
769,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],704,Knows,Seraph Milk (Mooshum),Clemence Harp,1,A Little Nip,35,36.0,
770,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],705,Knows,Seraph Milk (Mooshum),Mrs. Bannock,1,A Little Nip,36,36.0,
771,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],715,Knows,Seraph Milk (Mooshum),Father Cassidy,1,A Little Nip,36,36.0,
772,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],719,Exchange,Seraph Milk (Mooshum),Father Cassidy,1,A Little Nip,37,41.0,
773,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],721,Knows,Seraph Milk (Mooshum),Severine Milk,1,A Little Nip,37,37.0,
774,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],722,Knows,Seraph Milk (Mooshum),Seraph Milk's Mother,1,A Little Nip,37,37.0,
775,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],723,Knows,Seraph Milk (Mooshum),Joseph Milk (Seraph Milk's Father),1,A Little Nip,37,37.0,
776,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],727,Exchange,Seraph Milk (Mooshum),Joseph Harp,1,A Little Nip,37,39.0,
777,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],729,Knows,Seraph Milk (Mooshum),Louis Riel,0,A Little Nip,38,38.0,
778,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],732,Knows of,Seraph Milk (Mooshum),Christ,0,A Little Nip,40,40.0,
779,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],738,Knows,Seraph Milk (Mooshum),"Seraph and Shamengwa's ""cronies""",1,A Little Nip,41,41.0,
780,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],744,Knows,Seraph Milk (Mooshum),Edward Harp,1,A Little Nip,42,42.0,
781,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],746,Knows,Seraph Milk (Mooshum),Father Cassidy,1,A Little Nip,42,42.0,
782,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],748,Knows,Seraph Milk (Mooshum),Seraph Milk's Mother,1,A Little Nip,42,42.0,
783,11,A Little Nip,level 2 (sub-section),21,42,Evelina Harp,[NULL],[NULL],749,Knows of,Seraph Milk (Mooshum),Corwin Peace,0,A Little Nip,42,42.0,
784,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],813,Exchange,Seraph Milk (Mooshum),Joseph Harp,1,Holy Track,55,55.0,
785,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],816,Knows,Seraph Milk (Mooshum),Sister Mary Anita Buckendorf,1,Holy Track,55,56.0,
786,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],817,Knows,Seraph Milk (Mooshum),Buckendorf Family,1,Holy Track,55,55.0,
787,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],820,Knows,Seraph Milk (Mooshum),People (Seraph inspects in the front yard),0,Holy Track,56,56.0,
788,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],823,Knows,Seraph Milk (Mooshum),Clemence Harp,1,Holy Track,56,57.0,
789,13,Holy Track,level 2 (sub-section),54,79,Evelina Harp,[NULL],[NULL],824,Exchange,Seraph Milk (Mooshum),Joseph Harp,1,Holy Track,57,57.0,
