source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
259,98,The Snakehead,Bobby Ngu,Directed,1,100,Exchange,[NULL]
259,98,The Snakehead,Bobby Ngu,Directed,1,101,Exchange,[NULL]
98,259,Bobby Ngu,The Snakehead,Directed,1,101,Exchange,[NULL]
87,189,Buzzworm,Unnamed members of L.A. Underclass,Directed,1,103,Exchange,[NULL]
87,305,Buzzworm,The Dead Boy's Crew,Directed,1,104,Exchange,[NULL]
305,87,The Dead Boy's Crew,Buzzworm,Directed,1,104,Exchange,[NULL]
87,302,Buzzworm,coroner,Directed,1,104,Exchange,[NULL]
301,87,Mother of the dead boy,Buzzworm,Directed,1,104,Exchange,[NULL]
87,301,Buzzworm,Mother of the dead boy,Directed,1,104,Exchange,[NULL]
302,87,coroner,Buzzworm,Directed,1,104,Exchange,[NULL]
87,309,Buzzworm,Walkman Kid,Directed,1,105,Exchange,[NULL]
87,305,Buzzworm,The Dead Boy's Crew,Directed,1,105,Exchange,[NULL]
309,87,Walkman Kid,Buzzworm,Directed,1,105,Exchange,[NULL]
305,87,The Dead Boy's Crew,Buzzworm,Directed,1,105,Exchange,[NULL]
87,309,Buzzworm,Walkman Kid,Directed,1,106,Exchange,[NULL]
309,87,Walkman Kid,Buzzworm,Directed,1,106,Exchange,[NULL]
307,251,Margarita's Family,Margarita,Directed,1,106,Exchange,[NULL]
87,68,Buzzworm,Manzanar Murakami,Directed,1,107,Exchange,Gabriel Balboa
68,87,Manzanar Murakami,Buzzworm,Directed,1,107,Exchange,Gabriel Balboa
69,87,Gabriel Balboa,Buzzworm,Directed,1,108,Exchange,Gabriel Balboa
68,87,Manzanar Murakami,Buzzworm,Directed,1,108,Exchange,Gabriel Balboa
69,68,Gabriel Balboa,Manzanar Murakami,Directed,1,108,Exchange,Gabriel Balboa
87,69,Buzzworm,Gabriel Balboa,Directed,1,108,Exchange,Gabriel Balboa
