source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
1,19,Harry Potter,Minerva McGonagall,Directed,1,43,Exchange,[NULL]
64,6,Rubeus Hagrid,Vernon Dursley,Directed,1,43,Exchange,[NULL]
101,64,Delivery Owl,Rubeus Hagrid,Directed,1,43,Exchange,[NULL]
1,6,Harry Potter,Vernon Dursley,Directed,1,44,Exchange,[NULL]
1,64,Harry Potter,Rubeus Hagrid,Directed,1,44,Exchange,[NULL]
6,1,Vernon Dursley,Harry Potter,Directed,1,44,Exchange,[NULL]
5,1,Petunia Dursley,Harry Potter,Directed,1,44,Exchange,[NULL]
1,5,Harry Potter,Petunia Dursley,Directed,1,44,Exchange,[NULL]
64,5,Rubeus Hagrid,Petunia Dursley,Directed,1,44,Exchange,[NULL]
64,1,Rubeus Hagrid,Harry Potter,Directed,1,44,Exchange,[NULL]
5,64,Petunia Dursley,Rubeus Hagrid,Directed,1,44,Exchange,[NULL]
64,1,Rubeus Hagrid,Harry Potter,Directed,1,45,Exchange,[NULL]
11,105,Voldemort,the Prewetts,Directed,1,45,Exchange,[NULL]
104,11,The Bones,Voldemort,Directed,1,45,Exchange,[NULL]
105,11,the Prewetts,Voldemort,Directed,1,45,Exchange,[NULL]
