id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],237,Knows of,Nicolas Flamel,Harry Potter,1,The Man with Two Faces,215,215
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],238,Exchange,Nicolas Flamel,Albus Dumbledore,1,The Man with Two Faces,215,215
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],239,Knows of,Perenelle Flamel,Harry Potter,1,The Man with Two Faces,215,215
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],240,Knows,Perenelle Flamel,Albus Dumbledore,1,The Man with Two Faces,215,215
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],242,Knows,Voldemort,Harry Potter,1,The Man with Two Faces,216,216
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],243,Knows,Voldemort,Albus Dumbledore,1,The Man with Two Faces,216,216
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],244,Knows,Professor Quirell,Albus Dumbledore,1,The Man with Two Faces,216,216
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],246,Knows,James Potter,Albus Dumbledore,1,The Man with Two Faces,217,217
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],247,Knows,Professor Quirell,Harry Potter,1,The Man with Two Faces,217,217
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],248,Knows,Severus Snape,Harry Potter,1,The Man with Two Faces,217,217
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],249,Knows,Draco Malfoy,Albus Dumbledore,1,The Man with Two Faces,217,217
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],250,Exchange,Madam Pomfrey,Harry Potter,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],252,Knows,Albus Dumbledore,Madam Pomfrey,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],253,Exchange,Harry Potter,Hermione Granger,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],254,Exchange,Harry Potter,Ronald Weasley,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],255,Exchange,Albus Dumbledore,Hermione Granger,1,The Man with Two Faces,218,218
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],256,Knows,Professor Quirell,Harry Potter,1,The Man with Two Faces,218,218
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],258,Exchange,Ronald Weasley,Hermione Granger,1,The Man with Two Faces,218,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],259,Knows,Albus Dumbledore,Harry Potter,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],261,Knows,Albus Dumbledore,Ronald Weasley,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],262,Knows,Voldemort,Harry Potter,1,The Man with Two Faces,218,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],264,Knows,Albus Dumbledore,Hermione Granger,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],265,Exchange,Ronald Weasley,Madam Pomfrey,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],267,Exchange,Hermione Granger,Madam Pomfrey,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],268,Exchange,Ronald Weasley,Madam Pomfrey,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],271,Exchange,Harry Potter,Rubeus Hagrid,1,The Man with Two Faces,219,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],272,Knows,Fluffy,Rubeus Hagrid,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],274,Knows of,Voldemort,Rubeus Hagrid,1,The Man with Two Faces,219,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],275,Exchange,Rubeus Hagrid,Harry Potter,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],277,Knows,James Potter,Albus Dumbledore,1,The Man with Two Faces,219,219
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],278,Knows,Lily Potter,Harry Potter,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],279,Knows,Madam Pomfrey,Harry Potter,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],280,Knows,Albus Dumbledore,Harry Potter,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],281,Knows,Draco Malfoy,Harry Potter,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],282,Exchange,Hogwarts Students,Albus Dumbledore,1,The Man with Two Faces,220,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],283,Exchange,Ronald Weasley,Albus Dumbledore,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],284,Exchange,Hogwarts Students,Percy Weasley,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],285,Knows,Minerva McGonagall,Percy Weasley,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],286,Exchange,Hermione Granger,Albus Dumbledore,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],287,Knows,Hermione Granger,Harry Potter,1,The Man with Two Faces,220,220
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],288,Exchange,Harry Potter,Albus Dumbledore,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],289,Exchange,Neville Longbottom,Albus Dumbledore,1,The Man with Two Faces,221,221
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],290,Knows,Neville Longbottom,Harry Potter,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],291,Knows,Neville Longbottom,Hermione Granger,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],292,Knows,Neville Longbottom,Ronald Weasley,1,The Man with Two Faces,221,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],293,Knows,Ronald Weasley,Harry Potter,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],294,Knows,Draco Malfoy,Ronald Weasley,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],297,Knows,Severus Snape,Harry Potter,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],298,Exchange,Minerva McGonagall,Harry Potter,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],301,Knows,Goyle,Harry Potter,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],302,Knows,Hermione Granger,Harry Potter,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],303,Exchange,Harry Potter,Fred Weasley,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],304,Knows,Rubeus Hagrid,Harry Potter,1,The Man with Two Faces,222,222
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],305,Exchange,Harry Potter,Ronald Weasley,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],306,Knows,Hermione Granger,Harry Potter,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],307,Exchange,Molly Weasley,Ginny Weasley,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],308,Exchange,Harry Potter,Molly Weasley,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],309,Exchange,Harry Potter,Vernon Dursley,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],310,Knows,Petunia Dursley,Harry Potter,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],311,Knows,Dudley Dursley,Harry Potter,1,The Man with Two Faces,223,223
10,The Man with Two Faces,level 1 (section),209,223,[NULL],[NULL],[NULL],312,Exchange,Harry Potter,Hermione Granger,1,The Man with Two Faces,223,223
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],313,Knows,James Potter,Petunia Dursley,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],314,Knows,Lily Potter,Vernon Dursley,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],315,Knows,James Potter,Vernon Dursley,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],318,Knows,Neighbours (of the Dursleys),Vernon Dursley,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],319,Knows,Dudley Dursley,Vernon Dursley,1,The Boy Who Lived,7,7
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],320,Knows,man in emerald green cloak,People in cloaks,1,The Boy Who Lived,8,8
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],321,Exchange,Vernon Dursley's Secretary,Vernon Dursley,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],323,Knows,Lily Potter,Vernon Dursley,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],324,Knows,James Potter,Vernon Dursley,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],325,Knows,Petunia Dursley,Vernon Dursley,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],326,Knows,Lily Potter,Petunia Dursley,1,The Boy Who Lived,9,9
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],328,Exchange,Petunia Dursley,Vernon Dursley,1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],329,Exchange,Dudley Dursley,Petunia Dursley,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],330,Exchange,Mrs Next Door,Petunia Dursley,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],331,Knows,Mrs Next Door's Daughter,Petunia Dursley,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],332,Knows,Mrs Next Door's Daughter,Mrs Next Door,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],333,Knows of,Mrs Next Door,Vernon Dursley,1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],335,Knows,Dudley Dursley,Vernon Dursley,1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],336,Exchange,Jim McGuffin,Ted (News Reader),1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],338,Exchange,Bird Experts,Ted (News Reader),1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],340,Exchange,Viewers,Ted (News Reader),1,The Boy Who Lived,10,10
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],343,Knows,Owls,Vernon Dursley,1,The Boy Who Lived,10,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],345,Knows,Lily Potter,Petunia Dursley,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],346,Knows,Lily Potter,Vernon Dursley,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],351,Knows,Dudley Dursley,Petunia Dursley,1,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],352,Knows,Minerva McGonagall,Vernon Dursley,1,The Boy Who Lived,11,11
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],353,Knows,James Potter,Vernon Dursley,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],354,Knows,James Potter,Petunia Dursley,1,The Boy Who Lived,11,12
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],356,Knows,Dedalus Diggle,Minerva McGonagall,1,The Boy Who Lived,13,13
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],357,Knows,Voldemort,Albus Dumbledore,1,The Boy Who Lived,13,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],358,Knows,Madam Pomfrey,Albus Dumbledore,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],359,Knows,Madam Pomfrey,Minerva McGonagall,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],362,Knows,People in the Wizarding World,Minerva McGonagall,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],363,Knows,People in the Wizarding World,Albus Dumbledore,1,The Boy Who Lived,14,14
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],364,Exchange,Lily Potter,Voldemort,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],365,Exchange,James Potter,Voldemort,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],366,Knows,James Potter,Lily Potter,1,The Boy Who Lived,14,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],367,Knows,Lily Potter,Minerva McGonagall,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],368,Knows,James Potter,Minerva McGonagall,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],369,Knows,Lily Potter,Albus Dumbledore,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],370,Knows,James Potter,Albus Dumbledore,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],371,Knows,Harry Potter,Lily Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],372,Knows,Harry Potter,James Potter,1,The Boy Who Lived,14,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],376,Knows,Rubeus Hagrid,Albus Dumbledore,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],377,Knows,Rubeus Hagrid,Minerva McGonagall,1,The Boy Who Lived,15,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],379,Knows,Vernon Dursley,Minerva McGonagall,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],380,Exchange,Vernon Dursley,Albus Dumbledore,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],381,Exchange,Petunia Dursley,Albus Dumbledore,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],382,Knows,Vernon Dursley,Petunia Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],385,Exchange,Dudley Dursley,Petunia Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],386,Knows,Dudley Dursley,Vernon Dursley,1,The Boy Who Lived,15,15
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],387,Knows,Harry Potter,Albus Dumbledore,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],388,Knows,Harry Potter,Minerva McGonagall,1,The Boy Who Lived,16,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],389,Exchange,Rubeus Hagrid,Minerva McGonagall,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],390,Exchange,Rubeus Hagrid,Albus Dumbledore,1,The Boy Who Lived,16,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],391,Exchange,Sirius Black,Rubeus Hagrid,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],392,Knows,Sirius Black,Albus Dumbledore,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],393,Knows,Sirius Black,Minerva McGonagall,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],397,Knows,Harry Potter,Rubeus Hagrid,1,The Boy Who Lived,16,16
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],398,Exchange,Harry Potter,Rubeus Hagrid,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],399,Knows,Lily Potter,Rubeus Hagrid,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],400,Knows,James Potter,Rubeus Hagrid,1,The Boy Who Lived,17,17
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],401,Knows,Minerva McGonagall,Albus Dumbledore,1,The Boy Who Lived,18,18
1,The Boy Who Lived,level 1 (section),7,18,[NULL],[NULL],[NULL],402,Exchange,Harry Potter,Dudley Dursley,1,The Boy Who Lived,18,18
9,Through the Trapdoor,level 1 (section),191,208,[NULL],[NULL],[NULL],404,Knows,Lily Potter,Harry Potter,1,Through the Trapdoor,197,197
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],405,Exchange,Harry Potter,Petunia Dursley,1,The Vanishing Glass,19,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],406,Knows,Harry Potter,Vernon Dursley,1,The Vanishing Glass,19,19
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],407,Knows,Vernon Dursley,Petunia Dursley,1,The Vanishing Glass,19,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],409,Exchange,Dudley Dursley,Vernon Dursley,1,The Vanishing Glass,19,19
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],411,Knows,Dudley Dursley,Harry Potter,1,The Vanishing Glass,19,21
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],412,Knows,Dudley Dursley,Petunia Dursley,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],413,Knows,Lily Potter,Harry Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],414,Knows,James Potter,Harry Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],415,Knows,James Potter,Lily Potter,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],416,Knows,Lily Potter,Petunia Dursley,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],417,Knows,James Potter,Petunia Dursley,1,The Vanishing Glass,20,20
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],418,Exchange,Dudley Dursley,Petunia Dursley,1,The Vanishing Glass,21,22
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],419,Exchange,Petunia Dursley,Vernon Dursley,1,The Vanishing Glass,21,22
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],420,Knows,Mrs. Figg,Vernon Dursley,1,The Vanishing Glass,21,21
11,The Vanishing Glass,level 1 (section),18,27,[NULL],[NULL],[NULL],421,Knows,Mrs. Figg,Dudley Dursley,1,The Vanishing Glass,21,21
