id_cont,Title,Level,Start Page_cont,End Page_cont,Narrator,Protagonist,Embed. Type,id_rel,Type of Relationship,Character 1,Character 2,Is Reciprocal?,Narrative Container,Start Page_rel,End Page_rel,index
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,133,Exchange,"""Mustache"" Maude Black",Junesse Malaterre,1,Mustache Maude,17,18,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,134,Exchange,Seraph Milk (Mooshum),Junesse Malaterre,1,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,135,Knows of,Evelina Harp,"""Mustache"" Maude Black",0,Mustache Maude,17,18,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,136,Knows,Evelina Harp,Junesse Malaterre,1,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,137,Knows,The Lochren Murder,The Lynching,0,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,138,Knows,The Lochren Family,The Lochren Murder,1,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,139,Knows of,Evelina Harp,The Lochren Murder,0,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,140,Knows of,Evelina Harp,The Lochren Family,0,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,141,Knows,Holy Track,The Lynching,1,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,142,Knows,Seraph Milk (Mooshum),The Lynching,1,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,143,Knows,Asiginak,The Lynching,1,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,144,Knows,Cuthbert Peace,The Lynching,1,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,145,Knows of,Evelina Harp,The Lynching,0,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,146,Knows of,Evelina Harp,Holy Track,0,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,147,Knows of,Evelina Harp,Asiginak,0,Mustache Maude,17,17,
33,Mustache Maude,level 3 (sub-sub-section),15,19,Evelina Harp,[NULL],Oral Story,148,Knows of,Evelina Harp,Cuthbert Peace,0,Mustache Maude,17,17,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],150,Knows,Marn Wolde,Billy Peace,1,Satan: Hijacker of a Planet,137,137,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],151,Knows,Marn Wolde,Marn Wolde's Mother,1,Satan: Hijacker of a Planet,137,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],152,Knows,Marn Wolde,Marn Wolde's Father,1,Satan: Hijacker of a Planet,138,138,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],153,Exchange,Marn Wolde,Billy Peace,1,Satan: Hijacker of a Planet,138,138,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],154,Exchange,Billy Peace,Marn Wolde's Mother,1,Satan: Hijacker of a Planet,138,138,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],155,Exchange,Marn Wolde,Marn Wolde's Father,1,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],156,Exchange,Marn Wolde,Billy Peace,1,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],157,Knows,Marn Wolde's Father,Marn Wolde's Mother,1,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],158,Knows,Marn Wolde,Warren Wolde,1,Satan: Hijacker of a Planet,139,140,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],159,Knows,Marn Wolde's Father,Warren Wolde,1,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],160,Knows,Marn Wolde's Mother,Warren Wolde,1,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],161,Knows of,Marn Wolde,Warren Wolde's Father,0,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],162,Knows of,Marn Wolde's Father,Warren Wolde's Father,0,Satan: Hijacker of a Planet,139,139,
19,Satan: Hijacker of a Planet,level 2 (sub-section),137,146,Marn Wolde,Billy Peace,[NULL],163,Knows of,Marn Wolde's Mother,Warren Wolde's Father,0,Satan: Hijacker of a Planet,139,139,
