source,target,Character 1,Character 2,type,weight,startPage,category,Narrator
181,179,Hotel Management,bell-boy caught with white sex-worker,Directed,1,12,Knows,Richard Wright
177,175,Police after the bell-boy,"""One of the bell-boys""",Directed,1,12,Exchange,Richard Wright
182,183,The maid with Richard,White night-watchman,Directed,1,12,Exchange,Richard Wright
177,176,Police after the bell-boy,"""one of the Negro maids""",Directed,1,12,Knows,Richard Wright
171,220,Bell-boys,"""a white prostitute"" (12)",Directed,1,12,Knows of,Richard Wright
118,223,Richard Wright,Catholic co-worker,Directed,1,13,Knows,Richard Wright
118,221,Richard Wright,"""2 Negroes"" (13)",Directed,1,13,Knows of,Richard Wright
118,182,Richard Wright,The maid with Richard,Directed,1,13,Exchange,Richard Wright
223,118,Catholic co-worker,Richard Wright,Directed,1,13,Knows,Richard Wright
118,180,Richard Wright,Hall-boys,Directed,1,13,Knows,Richard Wright
181,118,Hotel Management,Richard Wright,Directed,1,13,Knows,Richard Wright
118,222,Richard Wright,maids,Directed,1,13,Knows,Richard Wright
118,181,Richard Wright,Hotel Management,Directed,1,13,Knows,Richard Wright
180,118,Hall-boys,Richard Wright,Directed,1,13,Knows,Richard Wright
222,118,maids,Richard Wright,Directed,1,13,Knows,Richard Wright
183,118,White night-watchman,Richard Wright,Directed,1,13,Exchange,Richard Wright
188,118,Co-workers at Memphis optical company,Richard Wright,Directed,1,13,Knows,Richard Wright
171,118,Bell-boys,Richard Wright,Directed,1,13,Knows,Richard Wright
118,171,Richard Wright,Bell-boys,Directed,1,13,Knows,Richard Wright
118,183,Richard Wright,White night-watchman,Directed,1,13,Exchange,Richard Wright
118,188,Richard Wright,Co-workers at Memphis optical company,Directed,1,13,Knows,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,13,Knows,Richard Wright
188,195,Co-workers at Memphis optical company,Catholics (abstract),Directed,1,14,Knows of,Richard Wright
118,191,Richard Wright,French Women (abstract),Directed,1,14,Knows of,Richard Wright
188,193,Co-workers at Memphis optical company,Abraham Lincoln,Directed,1,14,Knows of,Richard Wright
118,188,Richard Wright,Co-workers at Memphis optical company,Directed,1,14,Knows,Richard Wright
188,118,Co-workers at Memphis optical company,Richard Wright,Directed,1,14,Knows,Richard Wright
118,195,Richard Wright,Catholics (abstract),Directed,1,14,Knows of,Richard Wright
118,223,Richard Wright,Catholic co-worker,Directed,1,14,Knows,Richard Wright
188,190,Co-workers at Memphis optical company,"""American White Women"" (abstract)",Directed,1,14,Knows of,Richard Wright
118,189,Richard Wright,The Ku Klux Klan,Directed,1,14,Knows of,Richard Wright
118,196,Richard Wright,The Pope,Directed,1,14,Knows of,Richard Wright
118,184,Richard Wright,Library-goers (14),Directed,1,14,Knows of,Richard Wright
118,194,Richard Wright,William Sherman,Directed,1,14,Knows of,Richard Wright
188,194,Co-workers at Memphis optical company,William Sherman,Directed,1,14,Knows of,Richard Wright
118,210,Richard Wright,Librarian,Directed,1,14,Exchange,Richard Wright
118,187,Richard Wright,Negro Soldiers in France (14),Directed,1,14,Knows of,Richard Wright
118,193,Richard Wright,Abraham Lincoln,Directed,1,14,Knows of,Richard Wright
188,192,Co-workers at Memphis optical company,Jack Johnson,Directed,1,14,Knows of,Richard Wright
118,198,Richard Wright,The Republican Party,Directed,1,14,Knows of,Richard Wright
223,118,Catholic co-worker,Richard Wright,Directed,1,14,Knows,Richard Wright
188,187,Co-workers at Memphis optical company,Negro Soldiers in France (14),Directed,1,14,Knows of,Richard Wright
188,189,Co-workers at Memphis optical company,The Ku Klux Klan,Directed,1,14,Knows of,Richard Wright
188,197,Co-workers at Memphis optical company,Jews (abstract),Directed,1,14,Knows of,Richard Wright
188,191,Co-workers at Memphis optical company,French Women (abstract),Directed,1,14,Knows of,Richard Wright
188,198,Co-workers at Memphis optical company,The Republican Party,Directed,1,14,Knows of,Richard Wright
118,192,Richard Wright,Jack Johnson,Directed,1,14,Knows of,Richard Wright
118,197,Richard Wright,Jews (abstract),Directed,1,14,Knows of,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,14,Knows of,Richard Wright
118,224,Richard Wright,Ulysses S. Grant,Directed,1,14,Knows of,Richard Wright
188,224,Co-workers at Memphis optical company,Ulysses S. Grant,Directed,1,14,Knows of,Richard Wright
188,196,Co-workers at Memphis optical company,The Pope,Directed,1,14,Knows of,Richard Wright
118,190,Richard Wright,"""American White Women"" (abstract)",Directed,1,14,Knows of,Richard Wright
118,124,Richard Wright,Jim Crow,Directed,1,15,Knows of,Richard Wright
118,200,Richard Wright,Lynch-mobs (abstract),Directed,1,15,Knows of,Richard Wright
118,199,Richard Wright,Police (abstract),Directed,1,15,Knows of,Richard Wright
118,201,Richard Wright,White men in the elevator (15),Directed,1,15,Exchange,Richard Wright
118,188,Richard Wright,Co-workers at Memphis optical company,Directed,1,15,Knows,Richard Wright
118,202,Richard Wright,Richard's friend who ran an elevator (15),Directed,1,15,Knows,Richard Wright
202,200,Richard's friend who ran an elevator (15),Lynch-mobs (abstract),Directed,1,15,Knows of,Richard Wright
202,199,Richard's friend who ran an elevator (15),Police (abstract),Directed,1,15,Knows of,Richard Wright
202,118,Richard's friend who ran an elevator (15),Richard Wright,Directed,1,15,Knows,Richard Wright
188,118,Co-workers at Memphis optical company,Richard Wright,Directed,1,15,Knows,Richard Wright
228,114,Buck,Big Boy,Directed,1,17,Exchange,[NULL]
228,230,Buck,Lester,Directed,1,17,Exchange,[NULL]
114,115,Big Boy,Bobo,Directed,1,17,Exchange,[NULL]
114,228,Big Boy,Buck,Directed,1,17,Exchange,[NULL]
115,228,Bobo,Buck,Directed,1,17,Exchange,[NULL]
114,234,Big Boy,"""yo mama"" (17)",Directed,1,17,Knows of,[NULL]
228,115,Buck,Bobo,Directed,1,17,Exchange,[NULL]
230,234,Lester,"""yo mama"" (17)",Directed,1,17,Knows of,[NULL]
115,114,Bobo,Big Boy,Directed,1,17,Exchange,[NULL]
230,114,Lester,Big Boy,Directed,1,17,Exchange,[NULL]
230,115,Lester,Bobo,Directed,1,17,Exchange,[NULL]
115,230,Bobo,Lester,Directed,1,17,Exchange,[NULL]
230,228,Lester,Buck,Directed,1,17,Exchange,[NULL]
228,234,Buck,"""yo mama"" (17)",Directed,1,17,Knows of,[NULL]
114,230,Big Boy,Lester,Directed,1,17,Exchange,[NULL]
115,234,Bobo,"""yo mama"" (17)",Directed,1,17,Knows of,[NULL]
230,228,Lester,Buck,Directed,1,18,Exchange,[NULL]
230,10,Lester,God,Directed,1,18,Exchange,[NULL]
230,114,Lester,Big Boy,Directed,1,18,Exchange,[NULL]
114,115,Big Boy,Bobo,Directed,1,18,Exchange,[NULL]
114,228,Big Boy,Buck,Directed,1,18,Exchange,[NULL]
114,230,Big Boy,Lester,Directed,1,18,Exchange,[NULL]
10,228,God,Buck,Directed,1,18,Exchange,[NULL]
10,230,God,Lester,Directed,1,18,Exchange,[NULL]
230,115,Lester,Bobo,Directed,1,18,Exchange,[NULL]
114,10,Big Boy,God,Directed,1,18,Exchange,[NULL]
115,228,Bobo,Buck,Directed,1,18,Exchange,[NULL]
115,10,Bobo,God,Directed,1,18,Exchange,[NULL]
228,115,Buck,Bobo,Directed,1,18,Exchange,[NULL]
10,115,God,Bobo,Directed,1,18,Exchange,[NULL]
115,230,Bobo,Lester,Directed,1,18,Exchange,[NULL]
115,114,Bobo,Big Boy,Directed,1,18,Exchange,[NULL]
10,114,God,Big Boy,Directed,1,18,Exchange,[NULL]
228,10,Buck,God,Directed,1,18,Exchange,[NULL]
228,114,Buck,Big Boy,Directed,1,18,Exchange,[NULL]
228,230,Buck,Lester,Directed,1,18,Exchange,[NULL]
10,230,God,Lester,Directed,1,19,Exchange,[NULL]
228,115,Buck,Bobo,Directed,1,19,Exchange,[NULL]
230,115,Lester,Bobo,Directed,1,19,Exchange,[NULL]
115,228,Bobo,Buck,Directed,1,19,Exchange,[NULL]
230,114,Lester,Big Boy,Directed,1,19,Exchange,[NULL]
114,230,Big Boy,Lester,Directed,1,19,Exchange,[NULL]
114,228,Big Boy,Buck,Directed,1,19,Exchange,[NULL]
115,114,Bobo,Big Boy,Directed,1,19,Exchange,[NULL]
10,115,God,Bobo,Directed,1,19,Exchange,[NULL]
115,230,Bobo,Lester,Directed,1,19,Exchange,[NULL]
115,10,Bobo,God,Directed,1,19,Exchange,[NULL]
228,230,Buck,Lester,Directed,1,19,Exchange,[NULL]
230,228,Lester,Buck,Directed,1,19,Exchange,[NULL]
228,10,Buck,God,Directed,1,19,Exchange,[NULL]
228,114,Buck,Big Boy,Directed,1,19,Exchange,[NULL]
114,10,Big Boy,God,Directed,1,19,Exchange,[NULL]
10,228,God,Buck,Directed,1,19,Exchange,[NULL]
114,115,Big Boy,Bobo,Directed,1,19,Exchange,[NULL]
230,10,Lester,God,Directed,1,19,Exchange,[NULL]
10,114,God,Big Boy,Directed,1,19,Exchange,[NULL]
230,233,Lester,Old Man Harvey,Directed,1,20,Knows of,[NULL]
228,230,Buck,Lester,Directed,1,20,Exchange,[NULL]
230,114,Lester,Big Boy,Directed,1,20,Exchange,[NULL]
228,233,Buck,Old Man Harvey,Directed,1,20,Knows of,[NULL]
114,228,Big Boy,Buck,Directed,1,20,Exchange,[NULL]
115,114,Bobo,Big Boy,Directed,1,20,Exchange,[NULL]
115,233,Bobo,Old Man Harvey,Directed,1,20,Knows of,[NULL]
115,230,Bobo,Lester,Directed,1,20,Exchange,[NULL]
228,114,Buck,Big Boy,Directed,1,20,Exchange,[NULL]
115,228,Bobo,Buck,Directed,1,20,Exchange,[NULL]
114,115,Big Boy,Bobo,Directed,1,20,Exchange,[NULL]
230,115,Lester,Bobo,Directed,1,20,Exchange,[NULL]
114,233,Big Boy,Old Man Harvey,Directed,1,20,Knows of,[NULL]
114,230,Big Boy,Lester,Directed,1,20,Exchange,[NULL]
230,228,Lester,Buck,Directed,1,20,Exchange,[NULL]
228,115,Buck,Bobo,Directed,1,20,Exchange,[NULL]
